Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,69
Share Low,Alabama,AY.1 (Delta),0,69
Share High,Alabama,AY.1 (Delta),0,69
Share,Alabama,AY.2 (Delta),0,69
Share Low,Alabama,AY.2 (Delta),0,69
Share High,Alabama,AY.2 (Delta),0,69
Share,Alabama,B.1.1.7 (Alpha),0,69
Share Low,Alabama,B.1.1.7 (Alpha),0,69
Share High,Alabama,B.1.1.7 (Alpha),0,69
Share,Alabama,B.1.1.529 (Omicron),0.740910888,69
Share Low,Alabama,B.1.1.529 (Omicron),0.621324003,69
Share High,Alabama,B.1.1.529 (Omicron),0.838961899,69
Share,Alabama,B.1.351,0,69
Share Low,Alabama,B.1.351,0,69
Share High,Alabama,B.1.351,0,69
Share,Alabama,B.1.427/429,0,69
Share Low,Alabama,B.1.427/429,0,69
Share High,Alabama,B.1.427/429,0,69
Share,Alabama,B.1.525,0,69
Share Low,Alabama,B.1.525,0,69
Share High,Alabama,B.1.525,0,69
Share,Alabama,B.1.526 (Iota),0,69
Share Low,Alabama,B.1.526 (Iota),0,69
Share High,Alabama,B.1.526 (Iota),0,69
Share,Alabama,B.1.617.1,0,69
Share Low,Alabama,B.1.617.1,0,69
Share High,Alabama,B.1.617.1,0,69
Share,Alabama,B.1.617.2 (Delta),0,69
Share Low,Alabama,B.1.617.2 (Delta),0,69
Share High,Alabama,B.1.617.2 (Delta),0,69
Share,Alabama,B.1.617.3,0,69
Share Low,Alabama,B.1.617.3,0,69
Share High,Alabama,B.1.617.3,0,69
Share,Alabama,B.1.621 (Mu),0,69
Share Low,Alabama,B.1.621 (Mu),0,69
Share High,Alabama,B.1.621 (Mu),0,69
Share,Alabama,BA.2 (Omicron),0.259089112,69
Share Low,Alabama,BA.2 (Omicron),0.161038101,69
Share High,Alabama,BA.2 (Omicron),0.378676027,69
Share,Alabama,BA.2.12.1 (Omicron),0,69
Share Low,Alabama,BA.2.12.1 (Omicron),0,69
Share High,Alabama,BA.2.12.1 (Omicron),0,69
Share,Alabama,Other,0,69
Share Low,Alabama,Other,0,69
Share High,Alabama,Other,0,69
Share,Alabama,P.1,0,69
Share Low,Alabama,P.1,0,69
Share High,Alabama,P.1,0,69
Share,Alabama,P.2,0,69
Share Low,Alabama,P.2,0,69
Share High,Alabama,P.2,0,69
Share,Alaska,AY.1 (Delta),0,386
Share Low,Alaska,AY.1 (Delta),0,386
Share High,Alaska,AY.1 (Delta),0,386
Share,Alaska,AY.2 (Delta),0,386
Share Low,Alaska,AY.2 (Delta),0,386
Share High,Alaska,AY.2 (Delta),0,386
Share,Alaska,B.1.1.7 (Alpha),0,386
Share Low,Alaska,B.1.1.7 (Alpha),0,386
Share High,Alaska,B.1.1.7 (Alpha),0,386
Share,Alaska,B.1.1.529 (Omicron),0.371473521,386
Share Low,Alaska,B.1.1.529 (Omicron),0.210405201,386
Share High,Alaska,B.1.1.529 (Omicron),0.556558132,386
Share,Alaska,B.1.351,0,386
Share Low,Alaska,B.1.351,0,386
Share High,Alaska,B.1.351,0,386
Share,Alaska,B.1.427/429,0,386
Share Low,Alaska,B.1.427/429,0,386
Share High,Alaska,B.1.427/429,0,386
Share,Alaska,B.1.525,0,386
Share Low,Alaska,B.1.525,0,386
Share High,Alaska,B.1.525,0,386
Share,Alaska,B.1.526 (Iota),0,386
Share Low,Alaska,B.1.526 (Iota),0,386
Share High,Alaska,B.1.526 (Iota),0,386
Share,Alaska,B.1.617.1,0,386
Share Low,Alaska,B.1.617.1,0,386
Share High,Alaska,B.1.617.1,0,386
Share,Alaska,B.1.617.2 (Delta),0,386
Share Low,Alaska,B.1.617.2 (Delta),0,386
Share High,Alaska,B.1.617.2 (Delta),0,386
Share,Alaska,B.1.617.3,0,386
Share Low,Alaska,B.1.617.3,0,386
Share High,Alaska,B.1.617.3,0,386
Share,Alaska,B.1.621 (Mu),0,386
Share Low,Alaska,B.1.621 (Mu),0,386
Share High,Alaska,B.1.621 (Mu),0,386
Share,Alaska,BA.2 (Omicron),0.628526449,386
Share Low,Alaska,BA.2 (Omicron),0.443441898,386
Share High,Alaska,BA.2 (Omicron),0.789594829,386
Share,Alaska,BA.2.12.1 (Omicron),0,386
Share Low,Alaska,BA.2.12.1 (Omicron),0,386
Share High,Alaska,BA.2.12.1 (Omicron),0,386
Share,Alaska,Other,0,386
Share Low,Alaska,Other,0,386
Share High,Alaska,Other,0,386
Share,Alaska,P.1,0,386
Share Low,Alaska,P.1,0,386
Share High,Alaska,P.1,0,386
Share,Alaska,P.2,0,386
Share Low,Alaska,P.2,0,386
Share High,Alaska,P.2,0,386
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,0,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
