Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,526
Share Low,Alabama,AY.1,0,526
Share High,Alabama,AY.1,0,526
Share,Alabama,AY.2,0,526
Share Low,Alabama,AY.2,0,526
Share High,Alabama,AY.2,0,526
Share,Alabama,B.1.1.7,0,526
Share Low,Alabama,B.1.1.7,0,526
Share High,Alabama,B.1.1.7,0,526
Share,Alabama,B.1.351,0,526
Share Low,Alabama,B.1.351,0,526
Share High,Alabama,B.1.351,0,526
Share,Alabama,B.1.427/429,0,526
Share Low,Alabama,B.1.427/429,0,526
Share High,Alabama,B.1.427/429,0,526
Share,Alabama,B.1.525,0,526
Share Low,Alabama,B.1.525,0,526
Share High,Alabama,B.1.525,0,526
Share,Alabama,B.1.526,0,526
Share Low,Alabama,B.1.526,0,526
Share High,Alabama,B.1.526,0,526
Share,Alabama,B.1.617.1,0,526
Share Low,Alabama,B.1.617.1,0,526
Share High,Alabama,B.1.617.1,0,526
Share,Alabama,B.1.617.2,0.987175822,526
Share Low,Alabama,B.1.617.2,0.971015871,526
Share High,Alabama,B.1.617.2,0.995641172,526
Share,Alabama,B.1.617.3,0,526
Share Low,Alabama,B.1.617.3,0,526
Share High,Alabama,B.1.617.3,0,526
Share,Alabama,B.1.621,0,526
Share Low,Alabama,B.1.621,0,526
Share High,Alabama,B.1.621,0,526
Share,Alabama,Other,0.012824156,526
Share Low,Alabama,Other,0.004358815,526
Share High,Alabama,Other,0.028984103,526
Share,Alabama,P.1,0,526
Share Low,Alabama,P.1,0,526
Share High,Alabama,P.1,0,526
Share,Alabama,P.2,0,526
Share Low,Alabama,P.2,0,526
Share High,Alabama,P.2,0,526
Share,Alaska,AY.1,0,787
Share Low,Alaska,AY.1,0,787
Share High,Alaska,AY.1,0,787
Share,Alaska,AY.2,0,787
Share Low,Alaska,AY.2,0,787
Share High,Alaska,AY.2,0,787
Share,Alaska,B.1.1.7,0,787
Share Low,Alaska,B.1.1.7,0,787
Share High,Alaska,B.1.1.7,0,787
Share,Alaska,B.1.351,0,787
Share Low,Alaska,B.1.351,0,787
Share High,Alaska,B.1.351,0,787
Share,Alaska,B.1.427/429,0,787
Share Low,Alaska,B.1.427/429,0,787
Share High,Alaska,B.1.427/429,0,787
Share,Alaska,B.1.525,0,787
Share Low,Alaska,B.1.525,0,787
Share High,Alaska,B.1.525,0,787
Share,Alaska,B.1.526,0,787
Share Low,Alaska,B.1.526,0,787
Share High,Alaska,B.1.526,0,787
Share,Alaska,B.1.617.1,0,787
Share Low,Alaska,B.1.617.1,0,787
Share High,Alaska,B.1.617.1,0,787
Share,Alaska,B.1.617.2,0.994168580,787
Share Low,Alaska,B.1.617.2,0.954950631,787
Share High,Alaska,B.1.617.2,0.999979198,787
Share,Alaska,B.1.617.3,0,787
Share Low,Alaska,B.1.617.3,0,787
Share High,Alaska,B.1.617.3,0,787
Share,Alaska,B.1.621,0,787
Share Low,Alaska,B.1.621,0,787
Share High,Alaska,B.1.621,0,787
Share,Alaska,Other,0.005831429,787
Share Low,Alaska,Other,2.079106525e-05,787
Share High,Alaska,Other,0.045049369,787
Share,Alaska,P.1,0,787
Share Low,Alaska,P.1,0,787
Share High,Alaska,P.1,0,787
Share,Alaska,P.2,0,787
Share Low,Alaska,P.2,0,787
Share High,Alaska,P.2,0,787
Share,American Samoa,AY.1,,0
Share Low,American Samoa,AY.1,0,0
Share High,American Samoa,AY.1,0,0
Share,American Samoa,AY.2,,0
Share Low,American Samoa,AY.2,0,0
Share High,American Samoa,AY.2,0,0
Share,American Samoa,B.1.1.7,,0
Share Low,American Samoa,B.1.1.7,0,0
Share High,American Samoa,B.1.1.7,0,0
Share,American Samoa,B.1.351,,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,,0
