Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,82
Share Low,Alabama,AY.1 (Delta),0,82
Share High,Alabama,AY.1 (Delta),0,82
Share,Alabama,AY.2 (Delta),0,82
Share Low,Alabama,AY.2 (Delta),0,82
Share High,Alabama,AY.2 (Delta),0,82
Share,Alabama,B.1.1.7 (Alpha),0,82
Share Low,Alabama,B.1.1.7 (Alpha),0,82
Share High,Alabama,B.1.1.7 (Alpha),0,82
Share,Alabama,B.1.1.529 (Omicron),0,82
Share Low,Alabama,B.1.1.529 (Omicron),0,82
Share High,Alabama,B.1.1.529 (Omicron),0,82
Share,Alabama,B.1.351,0,82
Share Low,Alabama,B.1.351,0,82
Share High,Alabama,B.1.351,0,82
Share,Alabama,B.1.427/429 (Epsilon),0,82
Share Low,Alabama,B.1.427/429 (Epsilon),0,82
Share High,Alabama,B.1.427/429 (Epsilon),0,82
Share,Alabama,B.1.525,0,82
Share Low,Alabama,B.1.525,0,82
Share High,Alabama,B.1.525,0,82
Share,Alabama,B.1.526 (Iota),0,82
Share Low,Alabama,B.1.526 (Iota),0,82
Share High,Alabama,B.1.526 (Iota),0,82
Share,Alabama,B.1.617.1,0,82
Share Low,Alabama,B.1.617.1,0,82
Share High,Alabama,B.1.617.1,0,82
Share,Alabama,B.1.617.2 (Delta),0,82
Share Low,Alabama,B.1.617.2 (Delta),0,82
Share High,Alabama,B.1.617.2 (Delta),0,82
Share,Alabama,B.1.617.3,0,82
Share Low,Alabama,B.1.617.3,0,82
Share High,Alabama,B.1.617.3,0,82
Share,Alabama,B.1.621 (Mu),0,82
Share Low,Alabama,B.1.621 (Mu),0,82
Share High,Alabama,B.1.621 (Mu),0,82
Share,Alabama,BA.2 (Omicron),0,82
Share Low,Alabama,BA.2 (Omicron),0,82
Share High,Alabama,BA.2 (Omicron),0,82
Share,Alabama,BA.2.12.1 (Omicron),0,82
Share Low,Alabama,BA.2.12.1 (Omicron),0,82
Share High,Alabama,BA.2.12.1 (Omicron),0,82
Share,Alabama,BA.2.75 (Omicron),0.037128590,82
Share Low,Alabama,BA.2.75 (Omicron),0.001513865,82
Share High,Alabama,BA.2.75 (Omicron),0.172101870,82
Share,Alabama,BA.2.75.2 (Omicron),0,82
Share Low,Alabama,BA.2.75.2 (Omicron),0,82
Share High,Alabama,BA.2.75.2 (Omicron),0,82
Share,Alabama,BA.4 (Omicron),0.036557507,82
Share Low,Alabama,BA.4 (Omicron),0.001492896,82
Share High,Alabama,BA.4 (Omicron),0.169585899,82
Share,Alabama,BA.4.6 (Omicron),0.086062297,82
Share Low,Alabama,BA.4.6 (Omicron),0.033512630,82
Share High,Alabama,BA.4.6 (Omicron),0.174284637,82
Share,Alabama,BA.5 (Omicron),0.767707646,82
Share Low,Alabama,BA.5 (Omicron),0.432701409,82
Share High,Alabama,BA.5 (Omicron),0.957264841,82
Share,Alabama,BA.5.2.6 (Omicron),0.012376197,82
Share Low,Alabama,BA.5.2.6 (Omicron),0,82
Share High,Alabama,BA.5.2.6 (Omicron),0.964926958,82
Share,Alabama,BF.7 (Omicron),0.036557507,82
Share Low,Alabama,BF.7 (Omicron),3.850856967e-09,82
Share High,Alabama,BF.7 (Omicron),0.510611296,82
Share,Alabama,BN.1 (Omicron),0,82
Share Low,Alabama,BN.1 (Omicron),0,82
Share High,Alabama,BN.1 (Omicron),0,82
Share,Alabama,BQ.1 (Omicron),0,82
Share Low,Alabama,BQ.1 (Omicron),0,82
Share High,Alabama,BQ.1 (Omicron),0,82
Share,Alabama,BQ.1.1 (Omicron),0.023610231,82
Share Low,Alabama,BQ.1.1 (Omicron),0.000998142,82
Share High,Alabama,BQ.1.1 (Omicron),0.111443259,82
Share,Alabama,Other,0,82
Share Low,Alabama,Other,0,82
Share High,Alabama,Other,0,82
Share,Alabama,P.1,0,82
Share Low,Alabama,P.1,0,82
Share High,Alabama,P.1,0,82
Share,Alabama,P.2,0,82
Share Low,Alabama,P.2,0,82
Share High,Alabama,P.2,0,82
Share,Alaska,AY.1 (Delta),0,50
Share Low,Alaska,AY.1 (Delta),0,50
Share High,Alaska,AY.1 (Delta),0,50
Share,Alaska,AY.2 (Delta),0,50
Share Low,Alaska,AY.2 (Delta),0,50
Share High,Alaska,AY.2 (Delta),0,50
Share,Alaska,B.1.1.7 (Alpha),0,50
Share Low,Alaska,B.1.1.7 (Alpha),0,50
Share High,Alaska,B.1.1.7 (Alpha),0,50
Share,Alaska,B.1.1.529 (Omicron),0,50
Share Low,Alaska,B.1.1.529 (Omicron),0,50
Share High,Alaska,B.1.1.529 (Omicron),0,50
Share,Alaska,B.1.351,0,50
Share Low,Alaska,B.1.351,0,50
Share High,Alaska,B.1.351,0,50
Share,Alaska,B.1.427/429 (Epsilon),0,50
Share Low,Alaska,B.1.427/429 (Epsilon),0,50
Share High,Alaska,B.1.427/429 (Epsilon),0,50
Share,Alaska,B.1.525,0,50
Share Low,Alaska,B.1.525,0,50
Share High,Alaska,B.1.525,0,50
Share,Alaska,B.1.526 (Iota),0,50
Share Low,Alaska,B.1.526 (Iota),0,50
Share High,Alaska,B.1.526 (Iota),0,50
Share,Alaska,B.1.617.1,0,50
Share Low,Alaska,B.1.617.1,0,50
Share High,Alaska,B.1.617.1,0,50
Share,Alaska,B.1.617.2 (Delta),0,50
Share Low,Alaska,B.1.617.2 (Delta),0,50
Share High,Alaska,B.1.617.2 (Delta),0,50
Share,Alaska,B.1.617.3,0,50
Share Low,Alaska,B.1.617.3,0,50
Share High,Alaska,B.1.617.3,0,50
Share,Alaska,B.1.621 (Mu),0,50
Share Low,Alaska,B.1.621 (Mu),0,50
Share High,Alaska,B.1.621 (Mu),0,50
Share,Alaska,BA.2 (Omicron),0.014119341,50
Share Low,Alaska,BA.2 (Omicron),1.004406072e-10,50
Share High,Alaska,BA.2 (Omicron),0.268995404,50
Share,Alaska,BA.2.12.1 (Omicron),0,50
Share Low,Alaska,BA.2.12.1 (Omicron),0,50
Share High,Alaska,BA.2.12.1 (Omicron),0,50
Share,Alaska,BA.2.75 (Omicron),0,50
Share Low,Alaska,BA.2.75 (Omicron),0,50
Share High,Alaska,BA.2.75 (Omicron),0,50
Share,Alaska,BA.2.75.2 (Omicron),0,50
Share Low,Alaska,BA.2.75.2 (Omicron),0,50
Share High,Alaska,BA.2.75.2 (Omicron),0,50
Share,Alaska,BA.4 (Omicron),0,50
Share Low,Alaska,BA.4 (Omicron),0,50
Share High,Alaska,BA.4 (Omicron),0,50
Share,Alaska,BA.4.6 (Omicron),0.053942382,50
Share Low,Alaska,BA.4.6 (Omicron),0,50
Share High,Alaska,BA.4.6 (Omicron),0.999980032,50
Share,Alaska,BA.5 (Omicron),0.876728415,50
Share Low,Alaska,BA.5 (Omicron),0.000197937,50
Share High,Alaska,BA.5 (Omicron),1,50
Share,Alaska,BA.5.2.6 (Omicron),0,50
Share Low,Alaska,BA.5.2.6 (Omicron),0,50
Share High,Alaska,BA.5.2.6 (Omicron),0,50
Share,Alaska,BF.7 (Omicron),0.028238682,50
Share Low,Alaska,BF.7 (Omicron),1.474496220e-10,50
Share High,Alaska,BF.7 (Omicron),0.472740382,50
Share,Alaska,BN.1 (Omicron),0,50
Share Low,Alaska,BN.1 (Omicron),0,50
Share High,Alaska,BN.1 (Omicron),0,50
Share,Alaska,BQ.1 (Omicron),0.026971191,50
Share Low,Alaska,BQ.1 (Omicron),0,50
Share High,Alaska,BQ.1 (Omicron),0.994052887,50
Share,Alaska,BQ.1.1 (Omicron),0,50
Share Low,Alaska,BQ.1.1 (Omicron),0,50
Share High,Alaska,BQ.1.1 (Omicron),0,50
Share,Alaska,Other,0,50
Share Low,Alaska,Other,0,50
Share High,Alaska,Other,0,50
Share,Alaska,P.1,0,50
Share Low,Alaska,P.1,0,50
Share High,Alaska,P.1,0,50
Share,Alaska,P.2,0,50
Share Low,Alaska,P.2,0,50
Share High,Alaska,P.2,0,50
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
