Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,29
Share Low,Alabama,AY.1 (Delta),0,29
Share High,Alabama,AY.1 (Delta),0,29
Share,Alabama,AY.2 (Delta),0,29
Share Low,Alabama,AY.2 (Delta),0,29
Share High,Alabama,AY.2 (Delta),0,29
Share,Alabama,B.1.1.7 (Alpha),0,29
Share Low,Alabama,B.1.1.7 (Alpha),0,29
Share High,Alabama,B.1.1.7 (Alpha),0,29
Share,Alabama,B.1.1.529 (Omicron),0,29
Share Low,Alabama,B.1.1.529 (Omicron),0,29
Share High,Alabama,B.1.1.529 (Omicron),0,29
Share,Alabama,B.1.351,0,29
Share Low,Alabama,B.1.351,0,29
Share High,Alabama,B.1.351,0,29
Share,Alabama,B.1.427/429 (Epsilon),0,29
Share Low,Alabama,B.1.427/429 (Epsilon),0,29
Share High,Alabama,B.1.427/429 (Epsilon),0,29
Share,Alabama,B.1.525,0,29
Share Low,Alabama,B.1.525,0,29
Share High,Alabama,B.1.525,0,29
Share,Alabama,B.1.526 (Iota),0,29
Share Low,Alabama,B.1.526 (Iota),0,29
Share High,Alabama,B.1.526 (Iota),0,29
Share,Alabama,B.1.617.1,0,29
Share Low,Alabama,B.1.617.1,0,29
Share High,Alabama,B.1.617.1,0,29
Share,Alabama,B.1.617.2 (Delta),0,29
Share Low,Alabama,B.1.617.2 (Delta),0,29
Share High,Alabama,B.1.617.2 (Delta),0,29
Share,Alabama,B.1.617.3,0,29
Share Low,Alabama,B.1.617.3,0,29
Share High,Alabama,B.1.617.3,0,29
Share,Alabama,B.1.621 (Mu),0,29
Share Low,Alabama,B.1.621 (Mu),0,29
Share High,Alabama,B.1.621 (Mu),0,29
Share,Alabama,BA.2 (Omicron),0,29
Share Low,Alabama,BA.2 (Omicron),0,29
Share High,Alabama,BA.2 (Omicron),0,29
Share,Alabama,BA.2.12.1 (Omicron),0,29
Share Low,Alabama,BA.2.12.1 (Omicron),0,29
Share High,Alabama,BA.2.12.1 (Omicron),0,29
Share,Alabama,BA.2.75 (Omicron),0,29
Share Low,Alabama,BA.2.75 (Omicron),0,29
Share High,Alabama,BA.2.75 (Omicron),0,29
Share,Alabama,BA.2.75.2 (Omicron),0,29
Share Low,Alabama,BA.2.75.2 (Omicron),0,29
Share High,Alabama,BA.2.75.2 (Omicron),0,29
Share,Alabama,CH.1.1 (Omicron),0.034482758,29
Share Low,Alabama,CH.1.1 (Omicron),8.328660442e-06,29
Share High,Alabama,CH.1.1 (Omicron),0.317637920,29
Share,Alabama,BN.1 (Omicron),0,29
Share Low,Alabama,BN.1 (Omicron),0,29
Share High,Alabama,BN.1 (Omicron),0,29
Share,Alabama,BA.4 (Omicron),0,29
Share Low,Alabama,BA.4 (Omicron),0,29
Share High,Alabama,BA.4 (Omicron),0,29
Share,Alabama,BA.4.6 (Omicron),0,29
Share Low,Alabama,BA.4.6 (Omicron),0,29
Share High,Alabama,BA.4.6 (Omicron),0,29
Share,Alabama,BA.5 (Omicron),0,29
Share Low,Alabama,BA.5 (Omicron),0,29
Share High,Alabama,BA.5 (Omicron),0,29
Share,Alabama,BA.5.2.6 (Omicron),0,29
Share Low,Alabama,BA.5.2.6 (Omicron),0,29
Share High,Alabama,BA.5.2.6 (Omicron),0,29
Share,Alabama,BF.7 (Omicron),0,29
Share Low,Alabama,BF.7 (Omicron),0,29
Share High,Alabama,BF.7 (Omicron),0,29
Share,Alabama,BF.11 (Omicron),0,29
Share Low,Alabama,BF.11 (Omicron),0,29
Share High,Alabama,BF.11 (Omicron),0,29
Share,Alabama,BQ.1 (Omicron),0,29
Share Low,Alabama,BQ.1 (Omicron),0,29
Share High,Alabama,BQ.1 (Omicron),0,29
Share,Alabama,BQ.1.1 (Omicron),0.172413796,29
Share Low,Alabama,BQ.1.1 (Omicron),0.009978880,29
Share High,Alabama,BQ.1.1 (Omicron),0.581939936,29
Share,Alabama,XBB (Omicron),0,29
Share Low,Alabama,XBB (Omicron),0,29
Share High,Alabama,XBB (Omicron),0,29
Share,Alabama,XBB.1.5 (Omircon),0.724137902,29
Share Low,Alabama,XBB.1.5 (Omircon),0.256580412,29
Share High,Alabama,XBB.1.5 (Omircon),0.976818562,29
Share,Alabama,XBB.1.5.1 (Omicron),0.034482758,29
Share Low,Alabama,XBB.1.5.1 (Omicron),2.648625241e-06,29
Share High,Alabama,XBB.1.5.1 (Omicron),0.347010374,29
Share,Alabama,XBB.1.9.1 (Omicron),0.034482758,29
Share Low,Alabama,XBB.1.9.1 (Omicron),2.190953391e-10,29
Share High,Alabama,XBB.1.9.1 (Omicron),0.540136874,29
Share,Alabama,Other,0,29
Share Low,Alabama,Other,0,29
Share High,Alabama,Other,0,29
Share,Alabama,P.1,0,29
Share Low,Alabama,P.1,0,29
Share High,Alabama,P.1,0,29
Share,Alabama,P.2,0,29
Share Low,Alabama,P.2,0,29
Share High,Alabama,P.2,0,29
Share,Alaska,AY.1 (Delta),0,11
Share Low,Alaska,AY.1 (Delta),0,11
Share High,Alaska,AY.1 (Delta),0,11
Share,Alaska,AY.2 (Delta),0,11
Share Low,Alaska,AY.2 (Delta),0,11
Share High,Alaska,AY.2 (Delta),0,11
Share,Alaska,B.1.1.7 (Alpha),0,11
Share Low,Alaska,B.1.1.7 (Alpha),0,11
Share High,Alaska,B.1.1.7 (Alpha),0,11
Share,Alaska,B.1.1.529 (Omicron),0,11
Share Low,Alaska,B.1.1.529 (Omicron),0,11
Share High,Alaska,B.1.1.529 (Omicron),0,11
Share,Alaska,B.1.351,0,11
Share Low,Alaska,B.1.351,0,11
Share High,Alaska,B.1.351,0,11
Share,Alaska,B.1.427/429 (Epsilon),0,11
Share Low,Alaska,B.1.427/429 (Epsilon),0,11
Share High,Alaska,B.1.427/429 (Epsilon),0,11
Share,Alaska,B.1.525,0,11
Share Low,Alaska,B.1.525,0,11
Share High,Alaska,B.1.525,0,11
Share,Alaska,B.1.526 (Iota),0,11
Share Low,Alaska,B.1.526 (Iota),0,11
Share High,Alaska,B.1.526 (Iota),0,11
Share,Alaska,B.1.617.1,0,11
Share Low,Alaska,B.1.617.1,0,11
Share High,Alaska,B.1.617.1,0,11
Share,Alaska,B.1.617.2 (Delta),0,11
Share Low,Alaska,B.1.617.2 (Delta),0,11
Share High,Alaska,B.1.617.2 (Delta),0,11
Share,Alaska,B.1.617.3,0,11
Share Low,Alaska,B.1.617.3,0,11
Share High,Alaska,B.1.617.3,0,11
Share,Alaska,B.1.621 (Mu),0,11
Share Low,Alaska,B.1.621 (Mu),0,11
Share High,Alaska,B.1.621 (Mu),0,11
Share,Alaska,BA.2 (Omicron),0,11
Share Low,Alaska,BA.2 (Omicron),0,11
Share High,Alaska,BA.2 (Omicron),0,11
Share,Alaska,BA.2.12.1 (Omicron),0,11
Share Low,Alaska,BA.2.12.1 (Omicron),0,11
Share High,Alaska,BA.2.12.1 (Omicron),0,11
Share,Alaska,BA.2.75 (Omicron),0,11
