Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,187
Share Low,Alabama,AY.1,0,187
Share High,Alabama,AY.1,0,187
Share,Alabama,AY.2,0,187
Share Low,Alabama,AY.2,0,187
Share High,Alabama,AY.2,0,187
Share,Alabama,B.1.1.7,0,187
Share Low,Alabama,B.1.1.7,0,187
Share High,Alabama,B.1.1.7,0,187
Share,Alabama,B.1.1.529,0,187
Share Low,Alabama,B.1.1.529,0,187
Share High,Alabama,B.1.1.529,0,187
Share,Alabama,B.1.351,0,187
Share Low,Alabama,B.1.351,0,187
Share High,Alabama,B.1.351,0,187
Share,Alabama,B.1.427/429,0,187
Share Low,Alabama,B.1.427/429,0,187
Share High,Alabama,B.1.427/429,0,187
Share,Alabama,B.1.525,0,187
Share Low,Alabama,B.1.525,0,187
Share High,Alabama,B.1.525,0,187
Share,Alabama,B.1.526,0,187
Share Low,Alabama,B.1.526,0,187
Share High,Alabama,B.1.526,0,187
Share,Alabama,B.1.617.1,0,187
Share Low,Alabama,B.1.617.1,0,187
Share High,Alabama,B.1.617.1,0,187
Share,Alabama,B.1.617.2,0.985782802,187
Share Low,Alabama,B.1.617.2,0.933390856,187
Share High,Alabama,B.1.617.2,0.999332368,187
Share,Alabama,B.1.617.3,0,187
Share Low,Alabama,B.1.617.3,0,187
Share High,Alabama,B.1.617.3,0,187
Share,Alabama,B.1.621,0,187
Share Low,Alabama,B.1.621,0,187
Share High,Alabama,B.1.621,0,187
Share,Alabama,Other,0.014217178,187
Share Low,Alabama,Other,0.000667614,187
Share High,Alabama,Other,0.066609167,187
Share,Alabama,P.1,0,187
Share Low,Alabama,P.1,0,187
Share High,Alabama,P.1,0,187
Share,Alabama,P.2,0,187
Share Low,Alabama,P.2,0,187
Share High,Alabama,P.2,0,187
Share,Alaska,AY.1,0,727
Share Low,Alaska,AY.1,0,727
Share High,Alaska,AY.1,0,727
Share,Alaska,AY.2,0,727
Share Low,Alaska,AY.2,0,727
Share High,Alaska,AY.2,0,727
Share,Alaska,B.1.1.7,0,727
Share Low,Alaska,B.1.1.7,0,727
Share High,Alaska,B.1.1.7,0,727
Share,Alaska,B.1.1.529,0,727
Share Low,Alaska,B.1.1.529,0,727
Share High,Alaska,B.1.1.529,0,727
Share,Alaska,B.1.351,0,727
Share Low,Alaska,B.1.351,0,727
Share High,Alaska,B.1.351,0,727
Share,Alaska,B.1.427/429,0,727
Share Low,Alaska,B.1.427/429,0,727
Share High,Alaska,B.1.427/429,0,727
Share,Alaska,B.1.525,0,727
Share Low,Alaska,B.1.525,0,727
Share High,Alaska,B.1.525,0,727
Share,Alaska,B.1.526,0,727
Share Low,Alaska,B.1.526,0,727
Share High,Alaska,B.1.526,0,727
Share,Alaska,B.1.617.1,0,727
Share Low,Alaska,B.1.617.1,0,727
Share High,Alaska,B.1.617.1,0,727
Share,Alaska,B.1.617.2,0.995997429,727
Share Low,Alaska,B.1.617.2,0.954673767,727
Share High,Alaska,B.1.617.2,0.999999464,727
Share,Alaska,B.1.617.3,0,727
Share Low,Alaska,B.1.617.3,0,727
Share High,Alaska,B.1.617.3,0,727
Share,Alaska,B.1.621,0,727
Share Low,Alaska,B.1.621,0,727
Share High,Alaska,B.1.621,0,727
Share,Alaska,Other,0.004002588,727
Share Low,Alaska,Other,5.312018061e-07,727
Share High,Alaska,Other,0.045326233,727
Share,Alaska,P.1,0,727
Share Low,Alaska,P.1,0,727
Share High,Alaska,P.1,0,727
Share,Alaska,P.2,0,727
Share Low,Alaska,P.2,0,727
Share High,Alaska,P.2,0,727
Share,American Samoa,AY.1,0,1
Share Low,American Samoa,AY.1,0,1
Share High,American Samoa,AY.1,0,1
Share,American Samoa,AY.2,0,1
Share Low,American Samoa,AY.2,0,1
Share High,American Samoa,AY.2,0,1
Share,American Samoa,B.1.1.7,0,1
Share Low,American Samoa,B.1.1.7,0,1
Share High,American Samoa,B.1.1.7,0,1
Share,American Samoa,B.1.1.529,0,1
Share Low,American Samoa,B.1.1.529,0,1
Share High,American Samoa,B.1.1.529,0,1
Share,American Samoa,B.1.351,0,1
Share Low,American Samoa,B.1.351,0,1
Share High,American Samoa,B.1.351,0,1
Share,American Samoa,B.1.427/429,0,1
Share Low,American Samoa,B.1.427/429,0,1
Share High,American Samoa,B.1.427/429,0,1
Share,American Samoa,B.1.525,0,1
Share Low,American Samoa,B.1.525,0,1
Share High,American Samoa,B.1.525,0,1
Share,American Samoa,B.1.526,0,1
Share Low,American Samoa,B.1.526,0,1
Share High,American Samoa,B.1.526,0,1
Share,American Samoa,B.1.617.1,0,1
Share Low,American Samoa,B.1.617.1,0,1
Share High,American Samoa,B.1.617.1,0,1
Share,American Samoa,B.1.617.2,1,1
Share Low,American Samoa,B.1.617.2,0,1
Share High,American Samoa,B.1.617.2,0,1
Share,American Samoa,B.1.617.3,0,1
Share Low,American Samoa,B.1.617.3,0,1
Share High,American Samoa,B.1.617.3,0,1
Share,American Samoa,B.1.621,0,1
Share Low,American Samoa,B.1.621,0,1
