Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,33
Share Low,Alabama,AY.1 (Delta),0,33
Share High,Alabama,AY.1 (Delta),0,33
Share,Alabama,AY.2 (Delta),0,33
Share Low,Alabama,AY.2 (Delta),0,33
Share High,Alabama,AY.2 (Delta),0,33
Share,Alabama,B.1.1.7 (Alpha),0,33
Share Low,Alabama,B.1.1.7 (Alpha),0,33
Share High,Alabama,B.1.1.7 (Alpha),0,33
Share,Alabama,B.1.1.529 (Omicron),0,33
Share Low,Alabama,B.1.1.529 (Omicron),0,33
Share High,Alabama,B.1.1.529 (Omicron),0,33
Share,Alabama,B.1.351,0,33
Share Low,Alabama,B.1.351,0,33
Share High,Alabama,B.1.351,0,33
Share,Alabama,B.1.427/429 (Epsilon),0,33
Share Low,Alabama,B.1.427/429 (Epsilon),0,33
Share High,Alabama,B.1.427/429 (Epsilon),0,33
Share,Alabama,B.1.525,0,33
Share Low,Alabama,B.1.525,0,33
Share High,Alabama,B.1.525,0,33
Share,Alabama,B.1.526 (Iota),0,33
Share Low,Alabama,B.1.526 (Iota),0,33
Share High,Alabama,B.1.526 (Iota),0,33
Share,Alabama,B.1.617.1,0,33
Share Low,Alabama,B.1.617.1,0,33
Share High,Alabama,B.1.617.1,0,33
Share,Alabama,B.1.617.2 (Delta),0,33
Share Low,Alabama,B.1.617.2 (Delta),0,33
Share High,Alabama,B.1.617.2 (Delta),0,33
Share,Alabama,B.1.617.3,0,33
Share Low,Alabama,B.1.617.3,0,33
Share High,Alabama,B.1.617.3,0,33
Share,Alabama,B.1.621 (Mu),0,33
Share Low,Alabama,B.1.621 (Mu),0,33
Share High,Alabama,B.1.621 (Mu),0,33
Share,Alabama,BA.2 (Omicron),0,33
Share Low,Alabama,BA.2 (Omicron),0,33
Share High,Alabama,BA.2 (Omicron),0,33
Share,Alabama,BA.2.12.1 (Omicron),0,33
Share Low,Alabama,BA.2.12.1 (Omicron),0,33
Share High,Alabama,BA.2.12.1 (Omicron),0,33
Share,Alabama,BA.2.75 (Omicron),0,33
Share Low,Alabama,BA.2.75 (Omicron),0,33
Share High,Alabama,BA.2.75 (Omicron),0,33
Share,Alabama,BA.2.75.2 (Omicron),0,33
Share Low,Alabama,BA.2.75.2 (Omicron),0,33
Share High,Alabama,BA.2.75.2 (Omicron),0,33
Share,Alabama,CH.1.1 (Omicron),0.030303031,33
Share Low,Alabama,CH.1.1 (Omicron),7.225020454e-06,33
Share High,Alabama,CH.1.1 (Omicron),0.285110265,33
Share,Alabama,BN.1 (Omicron),0,33
Share Low,Alabama,BN.1 (Omicron),0,33
Share High,Alabama,BN.1 (Omicron),0,33
Share,Alabama,BA.4 (Omicron),0,33
Share Low,Alabama,BA.4 (Omicron),0,33
Share High,Alabama,BA.4 (Omicron),0,33
Share,Alabama,BA.4.6 (Omicron),0,33
Share Low,Alabama,BA.4.6 (Omicron),0,33
Share High,Alabama,BA.4.6 (Omicron),0,33
Share,Alabama,BA.5 (Omicron),0.030303031,33
Share Low,Alabama,BA.5 (Omicron),2.624136414e-06,33
Share High,Alabama,BA.5 (Omicron),0.309098274,33
Share,Alabama,BA.5.2.6 (Omicron),0,33
Share Low,Alabama,BA.5.2.6 (Omicron),0,33
Share High,Alabama,BA.5.2.6 (Omicron),0,33
Share,Alabama,BF.7 (Omicron),0,33
Share Low,Alabama,BF.7 (Omicron),0,33
Share High,Alabama,BF.7 (Omicron),0,33
Share,Alabama,BF.11 (Omicron),0,33
Share Low,Alabama,BF.11 (Omicron),0,33
Share High,Alabama,BF.11 (Omicron),0,33
Share,Alabama,BQ.1 (Omicron),0,33
Share Low,Alabama,BQ.1 (Omicron),0,33
Share High,Alabama,BQ.1 (Omicron),0,33
Share,Alabama,BQ.1.1 (Omicron),0.151515156,33
Share Low,Alabama,BQ.1.1 (Omicron),0.007213414,33
Share High,Alabama,BQ.1.1 (Omicron),0.548468232,33
Share,Alabama,XBB (Omicron),0.030303031,33
Share Low,Alabama,XBB (Omicron),7.967237287e-11,33
Share High,Alabama,XBB (Omicron),0.508169413,33
Share,Alabama,XBB.1.5 (Omircon),0.727272749,33
Share Low,Alabama,XBB.1.5 (Omircon),0.254739821,33
Share High,Alabama,XBB.1.5 (Omircon),0.978513598,33
Share,Alabama,XBB.1.5.1 (Omicron),0.030303031,33
Share Low,Alabama,XBB.1.5.1 (Omicron),2.624136414e-06,33
Share High,Alabama,XBB.1.5.1 (Omicron),0.309098274,33
Share,Alabama,Other,0,33
Share Low,Alabama,Other,0,33
Share High,Alabama,Other,0,33
Share,Alabama,P.1,0,33
Share Low,Alabama,P.1,0,33
Share High,Alabama,P.1,0,33
Share,Alabama,P.2,0,33
Share Low,Alabama,P.2,0,33
Share High,Alabama,P.2,0,33
Share,Alaska,AY.1 (Delta),0,12
Share Low,Alaska,AY.1 (Delta),0,12
Share High,Alaska,AY.1 (Delta),0,12
Share,Alaska,AY.2 (Delta),0,12
Share Low,Alaska,AY.2 (Delta),0,12
Share High,Alaska,AY.2 (Delta),0,12
Share,Alaska,B.1.1.7 (Alpha),0,12
Share Low,Alaska,B.1.1.7 (Alpha),0,12
Share High,Alaska,B.1.1.7 (Alpha),0,12
Share,Alaska,B.1.1.529 (Omicron),0,12
Share Low,Alaska,B.1.1.529 (Omicron),0,12
Share High,Alaska,B.1.1.529 (Omicron),0,12
Share,Alaska,B.1.351,0,12
Share Low,Alaska,B.1.351,0,12
Share High,Alaska,B.1.351,0,12
Share,Alaska,B.1.427/429 (Epsilon),0,12
Share Low,Alaska,B.1.427/429 (Epsilon),0,12
Share High,Alaska,B.1.427/429 (Epsilon),0,12
Share,Alaska,B.1.525,0,12
Share Low,Alaska,B.1.525,0,12
Share High,Alaska,B.1.525,0,12
Share,Alaska,B.1.526 (Iota),0,12
Share Low,Alaska,B.1.526 (Iota),0,12
Share High,Alaska,B.1.526 (Iota),0,12
Share,Alaska,B.1.617.1,0,12
Share Low,Alaska,B.1.617.1,0,12
Share High,Alaska,B.1.617.1,0,12
Share,Alaska,B.1.617.2 (Delta),0,12
Share Low,Alaska,B.1.617.2 (Delta),0,12
Share High,Alaska,B.1.617.2 (Delta),0,12
Share,Alaska,B.1.617.3,0,12
Share Low,Alaska,B.1.617.3,0,12
Share High,Alaska,B.1.617.3,0,12
Share,Alaska,B.1.621 (Mu),0,12
Share Low,Alaska,B.1.621 (Mu),0,12
Share High,Alaska,B.1.621 (Mu),0,12
Share,Alaska,BA.2 (Omicron),0,12
Share Low,Alaska,BA.2 (Omicron),0,12
Share High,Alaska,BA.2 (Omicron),0,12
Share,Alaska,BA.2.12.1 (Omicron),0,12
Share Low,Alaska,BA.2.12.1 (Omicron),0,12
Share High,Alaska,BA.2.12.1 (Omicron),0,12
Share,Alaska,BA.2.75 (Omicron),0,12
Share Low,Alaska,BA.2.75 (Omicron),0,12
Share High,Alaska,BA.2.75 (Omicron),0,12
Share,Alaska,BA.2.75.2 (Omicron),0,12
Share Low,Alaska,BA.2.75.2 (Omicron),0,12
Share High,Alaska,BA.2.75.2 (Omicron),0,12
Share,Alaska,CH.1.1 (Omicron),0,12
Share Low,Alaska,CH.1.1 (Omicron),0,12
Share High,Alaska,CH.1.1 (Omicron),0,12
Share,Alaska,BN.1 (Omicron),0,12
Share Low,Alaska,BN.1 (Omicron),0,12
Share High,Alaska,BN.1 (Omicron),0,12
Share,Alaska,BA.4 (Omicron),0,12
Share Low,Alaska,BA.4 (Omicron),0,12
Share High,Alaska,BA.4 (Omicron),0,12
Share,Alaska,BA.4.6 (Omicron),0,12
Share Low,Alaska,BA.4.6 (Omicron),0,12
Share High,Alaska,BA.4.6 (Omicron),0,12
Share,Alaska,BA.5 (Omicron),0,12
Share Low,Alaska,BA.5 (Omicron),0,12
Share High,Alaska,BA.5 (Omicron),0,12
Share,Alaska,BA.5.2.6 (Omicron),0,12
Share Low,Alaska,BA.5.2.6 (Omicron),0,12
Share High,Alaska,BA.5.2.6 (Omicron),0,12
Share,Alaska,BF.7 (Omicron),0,12
Share Low,Alaska,BF.7 (Omicron),0,12
Share High,Alaska,BF.7 (Omicron),0,12
Share,Alaska,BF.11 (Omicron),0,12
Share Low,Alaska,BF.11 (Omicron),0,12
Share High,Alaska,BF.11 (Omicron),0,12
Share,Alaska,BQ.1 (Omicron),0.083333336,12
Share Low,Alaska,BQ.1 (Omicron),0.002107593,12
Share High,Alaska,BQ.1 (Omicron),0.384796172,12
Share,Alaska,BQ.1.1 (Omicron),0.25,12
Share Low,Alaska,BQ.1.1 (Omicron),0.048340693,12
Share High,Alaska,BQ.1.1 (Omicron),0.591819286,12
Share,Alaska,XBB (Omicron),0,12
Share Low,Alaska,XBB (Omicron),0,12
Share High,Alaska,XBB (Omicron),0,12
Share,Alaska,XBB.1.5 (Omircon),0.666666687,12
Share Low,Alaska,XBB.1.5 (Omircon),0.237009764,12
Share High,Alaska,XBB.1.5 (Omircon),0.951427102,12
Share,Alaska,XBB.1.5.1 (Omicron),0,12
Share Low,Alaska,XBB.1.5.1 (Omicron),0,12
Share High,Alaska,XBB.1.5.1 (Omicron),0,12
Share,Alaska,Other,0,12
Share Low,Alaska,Other,0,12
Share High,Alaska,Other,0,12
Share,Alaska,P.1,0,12
Share Low,Alaska,P.1,0,12
Share High,Alaska,P.1,0,12
Share,Alaska,P.2,0,12
Share Low,Alaska,P.2,0,12
Share High,Alaska,P.2,0,12
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.2.75 (Omicron),0,0
Share Low,American Samoa,BA.2.75 (Omicron),0,0
Share High,American Samoa,BA.2.75 (Omicron),0,0
