Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,113
Share Low,Alabama,AY.1 (Delta),0,113
Share High,Alabama,AY.1 (Delta),0,113
Share,Alabama,AY.2 (Delta),0,113
Share Low,Alabama,AY.2 (Delta),0,113
Share High,Alabama,AY.2 (Delta),0,113
Share,Alabama,B.1.1.7 (Alpha),0,113
Share Low,Alabama,B.1.1.7 (Alpha),0,113
Share High,Alabama,B.1.1.7 (Alpha),0,113
Share,Alabama,B.1.1.529 (Omicron),0,113
Share Low,Alabama,B.1.1.529 (Omicron),0,113
Share High,Alabama,B.1.1.529 (Omicron),0,113
Share,Alabama,B.1.351,0,113
Share Low,Alabama,B.1.351,0,113
Share High,Alabama,B.1.351,0,113
Share,Alabama,B.1.427/429 (Epsilon),0,113
Share Low,Alabama,B.1.427/429 (Epsilon),0,113
Share High,Alabama,B.1.427/429 (Epsilon),0,113
Share,Alabama,B.1.525,0,113
Share Low,Alabama,B.1.525,0,113
Share High,Alabama,B.1.525,0,113
Share,Alabama,B.1.526 (Iota),0,113
Share Low,Alabama,B.1.526 (Iota),0,113
Share High,Alabama,B.1.526 (Iota),0,113
Share,Alabama,B.1.617.1,0,113
Share Low,Alabama,B.1.617.1,0,113
Share High,Alabama,B.1.617.1,0,113
Share,Alabama,B.1.617.2 (Delta),0,113
Share Low,Alabama,B.1.617.2 (Delta),0,113
Share High,Alabama,B.1.617.2 (Delta),0,113
Share,Alabama,B.1.617.3,0,113
Share Low,Alabama,B.1.617.3,0,113
Share High,Alabama,B.1.617.3,0,113
Share,Alabama,B.1.621 (Mu),0,113
Share Low,Alabama,B.1.621 (Mu),0,113
Share High,Alabama,B.1.621 (Mu),0,113
Share,Alabama,BA.2 (Omicron),0,113
Share Low,Alabama,BA.2 (Omicron),0,113
Share High,Alabama,BA.2 (Omicron),0,113
Share,Alabama,BA.2.12.1 (Omicron),0,113
Share Low,Alabama,BA.2.12.1 (Omicron),0,113
Share High,Alabama,BA.2.12.1 (Omicron),0,113
Share,Alabama,BA.2.75 (Omicron),0,113
Share Low,Alabama,BA.2.75 (Omicron),0,113
Share High,Alabama,BA.2.75 (Omicron),0,113
Share,Alabama,BA.2.75.2 (Omicron),0,113
Share Low,Alabama,BA.2.75.2 (Omicron),0,113
Share High,Alabama,BA.2.75.2 (Omicron),0,113
Share,Alabama,CH.1.1 (Omicron),0.044247787,113
Share Low,Alabama,CH.1.1 (Omicron),0.014521049,113
Share High,Alabama,CH.1.1 (Omicron),0.100241981,113
Share,Alabama,BN.1 (Omicron),0.026548672,113
Share Low,Alabama,BN.1 (Omicron),0.000129594,113
Share High,Alabama,BN.1 (Omicron),0.183081657,113
Share,Alabama,BA.4 (Omicron),0,113
Share Low,Alabama,BA.4 (Omicron),0,113
Share High,Alabama,BA.4 (Omicron),0,113
Share,Alabama,BA.4.6 (Omicron),0,113
Share Low,Alabama,BA.4.6 (Omicron),0,113
Share High,Alabama,BA.4.6 (Omicron),0,113
Share,Alabama,BA.5 (Omicron),0.079646021,113
Share Low,Alabama,BA.5 (Omicron),0.012557231,113
Share High,Alabama,BA.5 (Omicron),0.239369929,113
Share,Alabama,BA.5.2.6 (Omicron),0.008849557,113
Share Low,Alabama,BA.5.2.6 (Omicron),0.000224026,113
Share High,Alabama,BA.5.2.6 (Omicron),0.048320647,113
Share,Alabama,BF.7 (Omicron),0.017699115,113
Share Low,Alabama,BF.7 (Omicron),0.000552624,113
Share High,Alabama,BF.7 (Omicron),0.090576462,113
Share,Alabama,BF.11 (Omicron),0,113
Share Low,Alabama,BF.11 (Omicron),0,113
Share High,Alabama,BF.11 (Omicron),0,113
Share,Alabama,BQ.1 (Omicron),0.159292042,113
Share Low,Alabama,BQ.1 (Omicron),0.097225733,113
Share High,Alabama,BQ.1 (Omicron),0.240017846,113
Share,Alabama,BQ.1.1 (Omicron),0.442477882,113
Share Low,Alabama,BQ.1.1 (Omicron),0.349100053,113
Share High,Alabama,BQ.1.1 (Omicron),0.538945377,113
Share,Alabama,XBB (Omicron),0.044247787,113
Share Low,Alabama,XBB (Omicron),0.001770660,113
Share High,Alabama,XBB (Omicron),0.203085572,113
Share,Alabama,XBB.1.5 (Omircon),0.168141589,113
Share Low,Alabama,XBB.1.5 (Omircon),0.039880205,113
Share High,Alabama,XBB.1.5 (Omircon),0.403209507,113
Share,Alabama,Other,0.008849557,113
Share Low,Alabama,Other,0.000224026,113
Share High,Alabama,Other,0.048320647,113
Share,Alabama,P.1,0,113
Share Low,Alabama,P.1,0,113
Share High,Alabama,P.1,0,113
Share,Alabama,P.2,0,113
Share Low,Alabama,P.2,0,113
Share High,Alabama,P.2,0,113
Share,Alaska,AY.1 (Delta),0,22
Share Low,Alaska,AY.1 (Delta),0,22
Share High,Alaska,AY.1 (Delta),0,22
Share,Alaska,AY.2 (Delta),0,22
Share Low,Alaska,AY.2 (Delta),0,22
Share High,Alaska,AY.2 (Delta),0,22
Share,Alaska,B.1.1.7 (Alpha),0,22
Share Low,Alaska,B.1.1.7 (Alpha),0,22
Share High,Alaska,B.1.1.7 (Alpha),0,22
Share,Alaska,B.1.1.529 (Omicron),0,22
Share Low,Alaska,B.1.1.529 (Omicron),0,22
Share High,Alaska,B.1.1.529 (Omicron),0,22
Share,Alaska,B.1.351,0,22
Share Low,Alaska,B.1.351,0,22
Share High,Alaska,B.1.351,0,22
Share,Alaska,B.1.427/429 (Epsilon),0,22
Share Low,Alaska,B.1.427/429 (Epsilon),0,22
Share High,Alaska,B.1.427/429 (Epsilon),0,22
Share,Alaska,B.1.525,0,22
Share Low,Alaska,B.1.525,0,22
Share High,Alaska,B.1.525,0,22
Share,Alaska,B.1.526 (Iota),0,22
Share Low,Alaska,B.1.526 (Iota),0,22
Share High,Alaska,B.1.526 (Iota),0,22
Share,Alaska,B.1.617.1,0,22
Share Low,Alaska,B.1.617.1,0,22
Share High,Alaska,B.1.617.1,0,22
Share,Alaska,B.1.617.2 (Delta),0,22
Share Low,Alaska,B.1.617.2 (Delta),0,22
Share High,Alaska,B.1.617.2 (Delta),0,22
Share,Alaska,B.1.617.3,0,22
Share Low,Alaska,B.1.617.3,0,22
Share High,Alaska,B.1.617.3,0,22
