Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,160
Share Low,Alabama,AY.1,0,160
Share High,Alabama,AY.1,0,160
Share,Alabama,AY.2,0,160
Share Low,Alabama,AY.2,0,160
Share High,Alabama,AY.2,0,160
Share,Alabama,B.1.1.7,0,160
Share Low,Alabama,B.1.1.7,0,160
Share High,Alabama,B.1.1.7,0,160
Share,Alabama,B.1.1.529,0,160
Share Low,Alabama,B.1.1.529,0,160
Share High,Alabama,B.1.1.529,0,160
Share,Alabama,B.1.351,0,160
Share Low,Alabama,B.1.351,0,160
Share High,Alabama,B.1.351,0,160
Share,Alabama,B.1.427/429,0,160
Share Low,Alabama,B.1.427/429,0,160
Share High,Alabama,B.1.427/429,0,160
Share,Alabama,B.1.525,0,160
Share Low,Alabama,B.1.525,0,160
Share High,Alabama,B.1.525,0,160
Share,Alabama,B.1.526,0,160
Share Low,Alabama,B.1.526,0,160
Share High,Alabama,B.1.526,0,160
Share,Alabama,B.1.617.1,0,160
Share Low,Alabama,B.1.617.1,0,160
Share High,Alabama,B.1.617.1,0,160
Share,Alabama,B.1.617.2,0.971231341,160
Share Low,Alabama,B.1.617.2,0.883799970,160
Share High,Alabama,B.1.617.2,0.997844696,160
Share,Alabama,B.1.617.3,0,160
Share Low,Alabama,B.1.617.3,0,160
Share High,Alabama,B.1.617.3,0,160
Share,Alabama,B.1.621,0,160
Share Low,Alabama,B.1.621,0,160
Share High,Alabama,B.1.621,0,160
Share,Alabama,Other,0.028768668,160
Share Low,Alabama,Other,0.002155307,160
Share High,Alabama,Other,0.116200045,160
Share,Alabama,P.1,0,160
Share Low,Alabama,P.1,0,160
Share High,Alabama,P.1,0,160
Share,Alabama,P.2,0,160
Share Low,Alabama,P.2,0,160
Share High,Alabama,P.2,0,160
Share,Alaska,AY.1,0,782
Share Low,Alaska,AY.1,0,782
Share High,Alaska,AY.1,0,782
Share,Alaska,AY.2,0,782
Share Low,Alaska,AY.2,0,782
Share High,Alaska,AY.2,0,782
Share,Alaska,B.1.1.7,0,782
Share Low,Alaska,B.1.1.7,0,782
Share High,Alaska,B.1.1.7,0,782
Share,Alaska,B.1.1.529,0,782
Share Low,Alaska,B.1.1.529,0,782
Share High,Alaska,B.1.1.529,0,782
Share,Alaska,B.1.351,0,782
Share Low,Alaska,B.1.351,0,782
Share High,Alaska,B.1.351,0,782
Share,Alaska,B.1.427/429,0,782
Share Low,Alaska,B.1.427/429,0,782
Share High,Alaska,B.1.427/429,0,782
Share,Alaska,B.1.525,0,782
Share Low,Alaska,B.1.525,0,782
Share High,Alaska,B.1.525,0,782
Share,Alaska,B.1.526,0,782
Share Low,Alaska,B.1.526,0,782
Share High,Alaska,B.1.526,0,782
Share,Alaska,B.1.617.1,0,782
Share Low,Alaska,B.1.617.1,0,782
Share High,Alaska,B.1.617.1,0,782
Share,Alaska,B.1.617.2,0.996887803,782
Share Low,Alaska,B.1.617.2,0.967287898,782
Share High,Alaska,B.1.617.2,0.999999046,782
Share,Alaska,B.1.617.3,0,782
Share Low,Alaska,B.1.617.3,0,782
Share High,Alaska,B.1.617.3,0,782
Share,Alaska,B.1.621,0,782
Share Low,Alaska,B.1.621,0,782
Share High,Alaska,B.1.621,0,782
Share,Alaska,Other,0.003112192,782
Share Low,Alaska,Other,9.320283993e-07,782
Share High,Alaska,Other,0.032712117,782
Share,Alaska,P.1,0,782
Share Low,Alaska,P.1,0,782
Share High,Alaska,P.1,0,782
Share,Alaska,P.2,0,782
Share Low,Alaska,P.2,0,782
Share High,Alaska,P.2,0,782
Share,American Samoa,AY.1,0,0
Share Low,American Samoa,AY.1,0,0
