Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,83
Share Low,Alabama,AY.1 (Delta),0,83
Share High,Alabama,AY.1 (Delta),0,83
Share,Alabama,AY.2 (Delta),0,83
Share Low,Alabama,AY.2 (Delta),0,83
Share High,Alabama,AY.2 (Delta),0,83
Share,Alabama,B.1.1.7 (Alpha),0,83
Share Low,Alabama,B.1.1.7 (Alpha),0,83
Share High,Alabama,B.1.1.7 (Alpha),0,83
Share,Alabama,B.1.1.529 (Omicron),0,83
Share Low,Alabama,B.1.1.529 (Omicron),0,83
Share High,Alabama,B.1.1.529 (Omicron),0,83
Share,Alabama,B.1.351,0,83
Share Low,Alabama,B.1.351,0,83
Share High,Alabama,B.1.351,0,83
Share,Alabama,B.1.427/429 (Epsilon),0,83
Share Low,Alabama,B.1.427/429 (Epsilon),0,83
Share High,Alabama,B.1.427/429 (Epsilon),0,83
Share,Alabama,B.1.525,0,83
Share Low,Alabama,B.1.525,0,83
Share High,Alabama,B.1.525,0,83
Share,Alabama,B.1.526 (Iota),0,83
Share Low,Alabama,B.1.526 (Iota),0,83
Share High,Alabama,B.1.526 (Iota),0,83
Share,Alabama,B.1.617.1,0,83
Share Low,Alabama,B.1.617.1,0,83
Share High,Alabama,B.1.617.1,0,83
Share,Alabama,B.1.617.2 (Delta),0,83
Share Low,Alabama,B.1.617.2 (Delta),0,83
Share High,Alabama,B.1.617.2 (Delta),0,83
Share,Alabama,B.1.617.3,0,83
Share Low,Alabama,B.1.617.3,0,83
Share High,Alabama,B.1.617.3,0,83
Share,Alabama,B.1.621 (Mu),0,83
Share Low,Alabama,B.1.621 (Mu),0,83
Share High,Alabama,B.1.621 (Mu),0,83
Share,Alabama,BA.2 (Omicron),0,83
Share Low,Alabama,BA.2 (Omicron),0,83
Share High,Alabama,BA.2 (Omicron),0,83
Share,Alabama,BA.2.12.1 (Omicron),0,83
Share Low,Alabama,BA.2.12.1 (Omicron),0,83
Share High,Alabama,BA.2.12.1 (Omicron),0,83
Share,Alabama,BA.2.75 (Omicron),0.036510300,83
Share Low,Alabama,BA.2.75 (Omicron),0.000768758,83
Share High,Alabama,BA.2.75 (Omicron),0.193904549,83
Share,Alabama,BA.2.75.2 (Omicron),0.012170101,83
Share Low,Alabama,BA.2.75.2 (Omicron),0.000278607,83
Share High,Alabama,BA.2.75.2 (Omicron),0.067342140,83
Share,Alabama,BA.4 (Omicron),0.011780934,83
Share Low,Alabama,BA.4 (Omicron),0.000270049,83
Share High,Alabama,BA.4 (Omicron),0.065230794,83
Share,Alabama,BA.4.6 (Omicron),0.072631434,83
Share Low,Alabama,BA.4.6 (Omicron),7.286376835e-09,83
Share High,Alabama,BA.4.6 (Omicron),0.766051888,83
Share,Alabama,BA.5 (Omicron),0.625061870,83
Share Low,Alabama,BA.5 (Omicron),0.474756330,83
Share High,Alabama,BA.5 (Omicron),0.759579659,83
Share,Alabama,BA.5.2.6 (Omicron),0.024340201,83
Share Low,Alabama,BA.5.2.6 (Omicron),0.000534718,83
Share High,Alabama,BA.5.2.6 (Omicron),0.131971687,83
Share,Alabama,BF.7 (Omicron),0.072631434,83
Share Low,Alabama,BF.7 (Omicron),0.018362664,83
Share High,Alabama,BF.7 (Omicron),0.183085158,83
Share,Alabama,BF.11 (Omicron),0.023951035,83
Share Low,Alabama,BF.11 (Omicron),0.000526872,83
Share High,Alabama,BF.11 (Omicron),0.129946843,83
Share,Alabama,BN.1 (Omicron),0.012170101,83
Share Low,Alabama,BN.1 (Omicron),0.000278607,83
Share High,Alabama,BN.1 (Omicron),0.067342140,83
Share,Alabama,BQ.1 (Omicron),0.036510300,83
Share Low,Alabama,BQ.1 (Omicron),0.000768758,83
Share High,Alabama,BQ.1 (Omicron),0.193904549,83
Share,Alabama,BQ.1.1 (Omicron),0.072242267,83
Share Low,Alabama,BQ.1.1 (Omicron),0.014596288,83
Share High,Alabama,BQ.1.1 (Omicron),0.199816883,83
Share,Alabama,Other,0,83
Share Low,Alabama,Other,0,83
Share High,Alabama,Other,0,83
Share,Alabama,P.1,0,83
Share Low,Alabama,P.1,0,83
Share High,Alabama,P.1,0,83
Share,Alabama,P.2,0,83
Share Low,Alabama,P.2,0,83
Share High,Alabama,P.2,0,83
Share,Alabama,XBB,0,83
Share Low,Alabama,XBB,0,83
Share High,Alabama,XBB,0,83
Share,Alaska,AY.1 (Delta),0,5
Share Low,Alaska,AY.1 (Delta),0,5
Share High,Alaska,AY.1 (Delta),0,5
Share,Alaska,AY.2 (Delta),0,5
Share Low,Alaska,AY.2 (Delta),0,5
Share High,Alaska,AY.2 (Delta),0,5
Share,Alaska,B.1.1.7 (Alpha),0,5
Share Low,Alaska,B.1.1.7 (Alpha),0,5
Share High,Alaska,B.1.1.7 (Alpha),0,5
Share,Alaska,B.1.1.529 (Omicron),0,5
Share Low,Alaska,B.1.1.529 (Omicron),0,5
Share High,Alaska,B.1.1.529 (Omicron),0,5
Share,Alaska,B.1.351,0,5
Share Low,Alaska,B.1.351,0,5
Share High,Alaska,B.1.351,0,5
Share,Alaska,B.1.427/429 (Epsilon),0,5
Share Low,Alaska,B.1.427/429 (Epsilon),0,5
Share High,Alaska,B.1.427/429 (Epsilon),0,5
Share,Alaska,B.1.525,0,5
Share Low,Alaska,B.1.525,0,5
Share High,Alaska,B.1.525,0,5
Share,Alaska,B.1.526 (Iota),0,5
Share Low,Alaska,B.1.526 (Iota),0,5
Share High,Alaska,B.1.526 (Iota),0,5
Share,Alaska,B.1.617.1,0,5
Share Low,Alaska,B.1.617.1,0,5
Share High,Alaska,B.1.617.1,0,5
Share,Alaska,B.1.617.2 (Delta),0,5
Share Low,Alaska,B.1.617.2 (Delta),0,5
Share High,Alaska,B.1.617.2 (Delta),0,5
Share,Alaska,B.1.617.3,0,5
Share Low,Alaska,B.1.617.3,0,5
Share High,Alaska,B.1.617.3,0,5
Share,Alaska,B.1.621 (Mu),0,5
Share Low,Alaska,B.1.621 (Mu),0,5
Share High,Alaska,B.1.621 (Mu),0,5
Share,Alaska,BA.2 (Omicron),0,5
Share Low,Alaska,BA.2 (Omicron),0,5
Share High,Alaska,BA.2 (Omicron),0,5
Share,Alaska,BA.2.12.1 (Omicron),0,5
Share Low,Alaska,BA.2.12.1 (Omicron),0,5
