Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,133
Share Low,Alabama,AY.1 (Delta),0,133
Share High,Alabama,AY.1 (Delta),0,133
Share,Alabama,AY.2 (Delta),0,133
Share Low,Alabama,AY.2 (Delta),0,133
Share High,Alabama,AY.2 (Delta),0,133
Share,Alabama,B.1.1.7 (Alpha),0,133
Share Low,Alabama,B.1.1.7 (Alpha),0,133
Share High,Alabama,B.1.1.7 (Alpha),0,133
Share,Alabama,B.1.1.529 (Omicron),0,133
Share Low,Alabama,B.1.1.529 (Omicron),0,133
Share High,Alabama,B.1.1.529 (Omicron),0,133
Share,Alabama,B.1.351,0,133
Share Low,Alabama,B.1.351,0,133
Share High,Alabama,B.1.351,0,133
Share,Alabama,B.1.427/429 (Epsilon),0,133
Share Low,Alabama,B.1.427/429 (Epsilon),0,133
Share High,Alabama,B.1.427/429 (Epsilon),0,133
Share,Alabama,B.1.525,0,133
Share Low,Alabama,B.1.525,0,133
Share High,Alabama,B.1.525,0,133
Share,Alabama,B.1.526 (Iota),0,133
Share Low,Alabama,B.1.526 (Iota),0,133
Share High,Alabama,B.1.526 (Iota),0,133
Share,Alabama,B.1.617.1,0,133
Share Low,Alabama,B.1.617.1,0,133
Share High,Alabama,B.1.617.1,0,133
Share,Alabama,B.1.617.2 (Delta),0,133
Share Low,Alabama,B.1.617.2 (Delta),0,133
Share High,Alabama,B.1.617.2 (Delta),0,133
Share,Alabama,B.1.617.3,0,133
Share Low,Alabama,B.1.617.3,0,133
Share High,Alabama,B.1.617.3,0,133
Share,Alabama,B.1.621 (Mu),0,133
Share Low,Alabama,B.1.621 (Mu),0,133
Share High,Alabama,B.1.621 (Mu),0,133
Share,Alabama,BA.2 (Omicron),0,133
Share Low,Alabama,BA.2 (Omicron),0,133
Share High,Alabama,BA.2 (Omicron),0,133
Share,Alabama,BA.2.12.1 (Omicron),0,133
Share Low,Alabama,BA.2.12.1 (Omicron),0,133
Share High,Alabama,BA.2.12.1 (Omicron),0,133
Share,Alabama,BA.2.75 (Omicron),0.007792915,133
Share Low,Alabama,BA.2.75 (Omicron),0.000220459,133
Share High,Alabama,BA.2.75 (Omicron),0.041641314,133
Share,Alabama,BA.2.75.2 (Omicron),0,133
Share Low,Alabama,BA.2.75.2 (Omicron),0,133
Share High,Alabama,BA.2.75.2 (Omicron),0,133
Share,Alabama,BA.4 (Omicron),0.029821375,133
Share Low,Alabama,BA.4 (Omicron),2.782887350e-05,133
Share High,Alabama,BA.4 (Omicron),0.247520834,133
Share,Alabama,BA.4.6 (Omicron),0.136221617,133
Share Low,Alabama,BA.4.6 (Omicron),0.064256601,133
Share High,Alabama,BA.4.6 (Omicron),0.242843792,133
Share,Alabama,BA.5 (Omicron),0.795667589,133
Share Low,Alabama,BA.5 (Omicron),0.703423083,133
Share High,Alabama,BA.5 (Omicron),0.869716465,133
Share,Alabama,BA.5.2.6 (Omicron),0.007792915,133
Share Low,Alabama,BA.5.2.6 (Omicron),0,133
Share High,Alabama,BA.5.2.6 (Omicron),0.883227348,133
Share,Alabama,BF.7 (Omicron),0.022703603,133
Share Low,Alabama,BF.7 (Omicron),0.001322513,133
Share High,Alabama,BF.7 (Omicron),0.099148840,133
Share,Alabama,BQ.1 (Omicron),0,133
Share Low,Alabama,BQ.1 (Omicron),0,133
Share High,Alabama,BQ.1 (Omicron),0,133
Share,Alabama,BQ.1.1 (Omicron),0,133
Share Low,Alabama,BQ.1.1 (Omicron),0,133
Share High,Alabama,BQ.1.1 (Omicron),0,133
Share,Alabama,Other,0,133
Share Low,Alabama,Other,0,133
Share High,Alabama,Other,0,133
Share,Alabama,P.1,0,133
Share Low,Alabama,P.1,0,133
Share High,Alabama,P.1,0,133
Share,Alabama,P.2,0,133
Share Low,Alabama,P.2,0,133
Share High,Alabama,P.2,0,133
Share,Alaska,AY.1 (Delta),0,49
Share Low,Alaska,AY.1 (Delta),0,49
Share High,Alaska,AY.1 (Delta),0,49
Share,Alaska,AY.2 (Delta),0,49
Share Low,Alaska,AY.2 (Delta),0,49
Share High,Alaska,AY.2 (Delta),0,49
Share,Alaska,B.1.1.7 (Alpha),0,49
Share Low,Alaska,B.1.1.7 (Alpha),0,49
Share High,Alaska,B.1.1.7 (Alpha),0,49
Share,Alaska,B.1.1.529 (Omicron),0,49
Share Low,Alaska,B.1.1.529 (Omicron),0,49
Share High,Alaska,B.1.1.529 (Omicron),0,49
Share,Alaska,B.1.351,0,49
Share Low,Alaska,B.1.351,0,49
Share High,Alaska,B.1.351,0,49
Share,Alaska,B.1.427/429 (Epsilon),0,49
Share Low,Alaska,B.1.427/429 (Epsilon),0,49
Share High,Alaska,B.1.427/429 (Epsilon),0,49
Share,Alaska,B.1.525,0,49
Share Low,Alaska,B.1.525,0,49
Share High,Alaska,B.1.525,0,49
Share,Alaska,B.1.526 (Iota),0,49
Share Low,Alaska,B.1.526 (Iota),0,49
Share High,Alaska,B.1.526 (Iota),0,49
Share,Alaska,B.1.617.1,0,49
Share Low,Alaska,B.1.617.1,0,49
Share High,Alaska,B.1.617.1,0,49
Share,Alaska,B.1.617.2 (Delta),0,49
Share Low,Alaska,B.1.617.2 (Delta),0,49
Share High,Alaska,B.1.617.2 (Delta),0,49
Share,Alaska,B.1.617.3,0,49
Share Low,Alaska,B.1.617.3,0,49
Share High,Alaska,B.1.617.3,0,49
Share,Alaska,B.1.621 (Mu),0,49
