Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,168
Share Low,Alabama,AY.1 (Delta),0,168
Share High,Alabama,AY.1 (Delta),0,168
Share,Alabama,AY.2 (Delta),0,168
Share Low,Alabama,AY.2 (Delta),0,168
Share High,Alabama,AY.2 (Delta),0,168
Share,Alabama,B.1.1.7 (Alpha),0,168
Share Low,Alabama,B.1.1.7 (Alpha),0,168
Share High,Alabama,B.1.1.7 (Alpha),0,168
Share,Alabama,B.1.1.529 (Omicron),0,168
Share Low,Alabama,B.1.1.529 (Omicron),0,168
Share High,Alabama,B.1.1.529 (Omicron),0,168
Share,Alabama,B.1.351,0,168
Share Low,Alabama,B.1.351,0,168
Share High,Alabama,B.1.351,0,168
Share,Alabama,B.1.427/429 (Epsilon),0,168
Share Low,Alabama,B.1.427/429 (Epsilon),0,168
Share High,Alabama,B.1.427/429 (Epsilon),0,168
Share,Alabama,B.1.525,0,168
Share Low,Alabama,B.1.525,0,168
Share High,Alabama,B.1.525,0,168
Share,Alabama,B.1.526 (Iota),0,168
Share Low,Alabama,B.1.526 (Iota),0,168
Share High,Alabama,B.1.526 (Iota),0,168
Share,Alabama,B.1.617.1,0,168
Share Low,Alabama,B.1.617.1,0,168
Share High,Alabama,B.1.617.1,0,168
Share,Alabama,B.1.617.2 (Delta),0,168
Share Low,Alabama,B.1.617.2 (Delta),0,168
Share High,Alabama,B.1.617.2 (Delta),0,168
Share,Alabama,B.1.617.3,0,168
Share Low,Alabama,B.1.617.3,0,168
Share High,Alabama,B.1.617.3,0,168
Share,Alabama,B.1.621 (Mu),0,168
Share Low,Alabama,B.1.621 (Mu),0,168
Share High,Alabama,B.1.621 (Mu),0,168
Share,Alabama,BA.2 (Omicron),0,168
Share Low,Alabama,BA.2 (Omicron),0,168
Share High,Alabama,BA.2 (Omicron),0,168
Share,Alabama,BA.2.12.1 (Omicron),0,168
Share Low,Alabama,BA.2.12.1 (Omicron),0,168
Share High,Alabama,BA.2.12.1 (Omicron),0,168
Share,Alabama,BA.2.75 (Omicron),0,168
Share Low,Alabama,BA.2.75 (Omicron),0,168
Share High,Alabama,BA.2.75 (Omicron),0,168
Share,Alabama,BA.2.75.2 (Omicron),0,168
Share Low,Alabama,BA.2.75.2 (Omicron),0,168
Share High,Alabama,BA.2.75.2 (Omicron),0,168
Share,Alabama,CH.1.1 (Omicron),0.029761905,168
Share Low,Alabama,CH.1.1 (Omicron),0.009732816,168
Share High,Alabama,CH.1.1 (Omicron),0.068084873,168
Share,Alabama,BN.1 (Omicron),0.029761905,168
Share Low,Alabama,BN.1 (Omicron),0.004957555,168
Share High,Alabama,BN.1 (Omicron),0.092397764,168
Share,Alabama,BA.4 (Omicron),0,168
Share Low,Alabama,BA.4 (Omicron),0,168
Share High,Alabama,BA.4 (Omicron),0,168
Share,Alabama,BA.4.6 (Omicron),0,168
Share Low,Alabama,BA.4.6 (Omicron),0,168
Share High,Alabama,BA.4.6 (Omicron),0,168
Share,Alabama,BA.5 (Omicron),0.101190478,168
Share Low,Alabama,BA.5 (Omicron),0.047173016,168
Share High,Alabama,BA.5 (Omicron),0.183772266,168
Share,Alabama,BA.5.2.6 (Omicron),0.011904762,168
Share Low,Alabama,BA.5.2.6 (Omicron),0.000426585,168
Share High,Alabama,BA.5.2.6 (Omicron),0.059786826,168
Share,Alabama,BF.7 (Omicron),0.035714287,168
Share Low,Alabama,BF.7 (Omicron),0.004728558,168
Share High,Alabama,BF.7 (Omicron),0.119748846,168
Share,Alabama,BF.11 (Omicron),0,168
Share Low,Alabama,BF.11 (Omicron),0,168
Share High,Alabama,BF.11 (Omicron),0,168
Share,Alabama,BQ.1 (Omicron),0.160714284,168
Share Low,Alabama,BQ.1 (Omicron),0.108662926,168
Share High,Alabama,BQ.1 (Omicron),0.225149721,168
Share,Alabama,BQ.1.1 (Omicron),0.434523821,168
Share Low,Alabama,BQ.1.1 (Omicron),0.358350545,168
Share High,Alabama,BQ.1.1 (Omicron),0.513048589,168
Share,Alabama,XBB (Omicron),0.065476194,168
Share Low,Alabama,XBB (Omicron),0.026396262,168
Share High,Alabama,XBB (Omicron),0.131198153,168
Share,Alabama,XBB.1.5 (Omircon),0.119047619,168
Share Low,Alabama,XBB.1.5 (Omircon),0.073790699,168
Share High,Alabama,XBB.1.5 (Omircon),0.178658396,168
Share,Alabama,Other,0.011904762,168
Share Low,Alabama,Other,0.001444987,168
Share High,Alabama,Other,0.042340558,168
Share,Alabama,P.1,0,168
Share Low,Alabama,P.1,0,168
Share High,Alabama,P.1,0,168
Share,Alabama,P.2,0,168
Share Low,Alabama,P.2,0,168
Share High,Alabama,P.2,0,168
