Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,B.1.1.7,0,"1,540"
Share Low,Alabama,B.1.1.7,0,"1,540"
Share High,Alabama,B.1.1.7,0,"1,540"
Share,Alaska,B.1.1.7,0,"1,312"
Share Low,Alaska,B.1.1.7,0,"1,312"
Share High,Alaska,B.1.1.7,0,"1,312"
Share,Arizona,B.1.1.7,0,"1,815"
Share Low,Arizona,B.1.1.7,0,"1,815"
Share High,Arizona,B.1.1.7,0,"1,815"
Share,Arkansas,B.1.1.7,0,633
Share Low,Arkansas,B.1.1.7,0,633
Share High,Arkansas,B.1.1.7,0,633
Share,California,B.1.1.7,0.000394276,"17,812"
Share Low,California,B.1.1.7,0.000158823,"17,812"
Share High,California,B.1.1.7,0.00081128,"17,812"
Share,Colorado,B.1.1.7,0.000619914,"3,295"
Share Low,Colorado,B.1.1.7,4.16e-06,"3,295"
Share High,Colorado,B.1.1.7,0.004425244,"3,295"
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,14
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,14
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,14
Share,Connecticut,B.1.1.7,0,"1,034"
Share Low,Connecticut,B.1.1.7,0,"1,034"
Share High,Connecticut,B.1.1.7,0,"1,034"
Share,Delaware,B.1.1.7,0,495
Share Low,Delaware,B.1.1.7,0,495
Share High,Delaware,B.1.1.7,0,495
Share,District of Columbia,B.1.1.7,0.001821154,619
Share Low,District of Columbia,B.1.1.7,6.58e-05,619
Share High,District of Columbia,B.1.1.7,0.009319983,619
Share,Florida,B.1.1.7,0.000794955,"8,379"
Share Low,Florida,B.1.1.7,0.000310758,"8,379"
Share High,Florida,B.1.1.7,0.001665728,"8,379"
Share,Georgia,B.1.1.7,0,"6,029"
Share Low,Georgia,B.1.1.7,0,"6,029"
Share High,Georgia,B.1.1.7,0,"6,029"
Share,Guam,B.1.1.7,0,5
Share Low,Guam,B.1.1.7,0,5
Share High,Guam,B.1.1.7,0,5
Share,Hawaii,B.1.1.7,0.001560171,460
Share Low,Hawaii,B.1.1.7,1.12e-05,460
Share High,Hawaii,B.1.1.7,0.010976174,460
Share,Idaho,B.1.1.7,0,"1,694"
Share Low,Idaho,B.1.1.7,0,"1,694"
Share High,Idaho,B.1.1.7,0,"1,694"
Share,Illinois,B.1.1.7,0,"3,586"
Share Low,Illinois,B.1.1.7,0,"3,586"
Share High,Illinois,B.1.1.7,0,"3,586"
Share,Indiana,B.1.1.7,0.001114256,"2,579"
Share Low,Indiana,B.1.1.7,0.000219117,"2,579"
Share High,Indiana,B.1.1.7,0.003321931,"2,579"
Share,Iowa,B.1.1.7,0,"1,959"
Share Low,Iowa,B.1.1.7,0,"1,959"
Share High,Iowa,B.1.1.7,0,"1,959"
Share,Kansas,B.1.1.7,0,"1,431"
Share Low,Kansas,B.1.1.7,0,"1,431"
Share High,Kansas,B.1.1.7,0,"1,431"
Share,Kentucky,B.1.1.7,0.000303575,"2,391"
Share Low,Kentucky,B.1.1.7,1.9e-06,"2,391"
Share High,Kentucky,B.1.1.7,0.0021928,"2,391"
Share,Louisiana,B.1.1.7,0.003285035,691
Share Low,Louisiana,B.1.1.7,0.000476653,691
Share High,Louisiana,B.1.1.7,0.011059386,691
Share,Maine,B.1.1.7,0,576
Share Low,Maine,B.1.1.7,0,576
Share High,Maine,B.1.1.7,0,576
Share,Maryland,B.1.1.7,0,"1,916"
Share Low,Maryland,B.1.1.7,0,"1,916"
Share High,Maryland,B.1.1.7,0,"1,916"
Share,Massachusetts,B.1.1.7,0,"11,970"
Share Low,Massachusetts,B.1.1.7,0,"11,970"
Share High,Massachusetts,B.1.1.7,0,"11,970"
Share,Michigan,B.1.1.7,0,"2,076"
Share Low,Michigan,B.1.1.7,0,"2,076"
Share High,Michigan,B.1.1.7,0,"2,076"
Share,Minnesota,B.1.1.7,0,"6,566"
Share Low,Minnesota,B.1.1.7,0,"6,566"
Share High,Minnesota,B.1.1.7,0,"6,566"
Share,Mississippi,B.1.1.7,0,445
Share Low,Mississippi,B.1.1.7,0,445
Share High,Mississippi,B.1.1.7,0,445
Share,Missouri,B.1.1.7,0,"1,947"
Share Low,Missouri,B.1.1.7,0,"1,947"
Share High,Missouri,B.1.1.7,0,"1,947"
Share,Montana,B.1.1.7,0,569
Share Low,Montana,B.1.1.7,0,569
Share High,Montana,B.1.1.7,0,569
Share,Nebraska,B.1.1.7,0,725
Share Low,Nebraska,B.1.1.7,0,725
Share High,Nebraska,B.1.1.7,0,725
Share,Nevada,B.1.1.7,0.00105459,"1,735"
Share Low,Nevada,B.1.1.7,5.07e-05,"1,735"
Share High,Nevada,B.1.1.7,0.005035345,"1,735"
Share,New Hampshire,B.1.1.7,0,676
Share Low,New Hampshire,B.1.1.7,0,676
Share High,New Hampshire,B.1.1.7,0,676
Share,New Jersey,B.1.1.7,0,"2,957"
Share Low,New Jersey,B.1.1.7,0,"2,957"
Share High,New Jersey,B.1.1.7,0,"2,957"
Share,New Mexico,B.1.1.7,0,"1,339"
Share Low,New Mexico,B.1.1.7,0,"1,339"
Share High,New Mexico,B.1.1.7,0,"1,339"
Share,New York,B.1.1.7,0,"3,704"
Share Low,New York,B.1.1.7,0,"3,704"
Share High,New York,B.1.1.7,0,"3,704"
Share,North Carolina,B.1.1.7,0.001271161,"5,619"
Share Low,North Carolina,B.1.1.7,4.72e-05,"5,619"
Share High,North Carolina,B.1.1.7,0.006468799,"5,619"
Share,North Dakota,B.1.1.7,0,123
Share Low,North Dakota,B.1.1.7,0,123
Share High,North Dakota,B.1.1.7,0,123
Share,Ohio,B.1.1.7,0,"4,546"
Share Low,Ohio,B.1.1.7,0,"4,546"
Share High,Ohio,B.1.1.7,0,"4,546"
Share,Oklahoma,B.1.1.7,0,580
Share Low,Oklahoma,B.1.1.7,0,580
Share High,Oklahoma,B.1.1.7,0,580
Share,Oregon,B.1.1.7,0,"1,199"
Share Low,Oregon,B.1.1.7,0,"1,199"
Share High,Oregon,B.1.1.7,0,"1,199"
Share,Pennsylvania,B.1.1.7,0,"2,592"
Share Low,Pennsylvania,B.1.1.7,0,"2,592"
Share High,Pennsylvania,B.1.1.7,0,"2,592"
Share,Puerto Rico,B.1.1.7,0,161
Share Low,Puerto Rico,B.1.1.7,0,161
Share High,Puerto Rico,B.1.1.7,0,161
Share,Rhode Island,B.1.1.7,0,"1,265"
Share Low,Rhode Island,B.1.1.7,0,"1,265"
Share High,Rhode Island,B.1.1.7,0,"1,265"
Share,South Carolina,B.1.1.7,0,"2,293"
Share Low,South Carolina,B.1.1.7,0,"2,293"
Share High,South Carolina,B.1.1.7,0,"2,293"
Share,South Dakota,B.1.1.7,0,402
Share Low,South Dakota,B.1.1.7,0,402
Share High,South Dakota,B.1.1.7,0,402
Share,Tennessee,B.1.1.7,0,"6,681"
Share Low,Tennessee,B.1.1.7,0,"6,681"
Share High,Tennessee,B.1.1.7,0,"6,681"
Share,Texas,B.1.1.7,0.000669304,"10,326"
Share Low,Texas,B.1.1.7,7.56e-05,"10,326"
Share High,Texas,B.1.1.7,0.002476135,"10,326"
Share,Utah,B.1.1.7,0,593
Share Low,Utah,B.1.1.7,0,593
Share High,Utah,B.1.1.7,0,593
