Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,181
Share Low,Alabama,AY.1 (Delta),0,181
Share High,Alabama,AY.1 (Delta),0,181
Share,Alabama,AY.2 (Delta),0,181
Share Low,Alabama,AY.2 (Delta),0,181
Share High,Alabama,AY.2 (Delta),0,181
Share,Alabama,B.1.1.7 (Alpha),0,181
Share Low,Alabama,B.1.1.7 (Alpha),0,181
Share High,Alabama,B.1.1.7 (Alpha),0,181
Share,Alabama,B.1.1.529 (Omicron),0,181
Share Low,Alabama,B.1.1.529 (Omicron),0,181
Share High,Alabama,B.1.1.529 (Omicron),0,181
Share,Alabama,B.1.351,0,181
Share Low,Alabama,B.1.351,0,181
Share High,Alabama,B.1.351,0,181
Share,Alabama,B.1.427/429 (Epsilon),0,181
Share Low,Alabama,B.1.427/429 (Epsilon),0,181
Share High,Alabama,B.1.427/429 (Epsilon),0,181
Share,Alabama,B.1.525,0,181
Share Low,Alabama,B.1.525,0,181
Share High,Alabama,B.1.525,0,181
Share,Alabama,B.1.526 (Iota),0,181
Share Low,Alabama,B.1.526 (Iota),0,181
Share High,Alabama,B.1.526 (Iota),0,181
Share,Alabama,B.1.617.1,0,181
Share Low,Alabama,B.1.617.1,0,181
Share High,Alabama,B.1.617.1,0,181
Share,Alabama,B.1.617.2 (Delta),0,181
Share Low,Alabama,B.1.617.2 (Delta),0,181
Share High,Alabama,B.1.617.2 (Delta),0,181
Share,Alabama,B.1.617.3,0,181
Share Low,Alabama,B.1.617.3,0,181
Share High,Alabama,B.1.617.3,0,181
Share,Alabama,B.1.621 (Mu),0,181
Share Low,Alabama,B.1.621 (Mu),0,181
Share High,Alabama,B.1.621 (Mu),0,181
Share,Alabama,BA.2 (Omicron),0,181
Share Low,Alabama,BA.2 (Omicron),0,181
Share High,Alabama,BA.2 (Omicron),0,181
Share,Alabama,BA.2.12.1 (Omicron),0,181
Share Low,Alabama,BA.2.12.1 (Omicron),0,181
Share High,Alabama,BA.2.12.1 (Omicron),0,181
Share,Alabama,BA.2.75 (Omicron),0,181
Share Low,Alabama,BA.2.75 (Omicron),0,181
Share High,Alabama,BA.2.75 (Omicron),0,181
Share,Alabama,BA.2.75.2 (Omicron),0,181
Share Low,Alabama,BA.2.75.2 (Omicron),0,181
Share High,Alabama,BA.2.75.2 (Omicron),0,181
Share,Alabama,BA.4 (Omicron),0.038722482,181
Share Low,Alabama,BA.4 (Omicron),1.615572387e-07,181
Share High,Alabama,BA.4 (Omicron),0.453160048,181
Share,Alabama,BA.4.6 (Omicron),0.121855818,181
Share Low,Alabama,BA.4.6 (Omicron),0.052942898,181
Share High,Alabama,BA.4.6 (Omicron),0.228847578,181
Share,Alabama,BA.5 (Omicron),0.828593016,181
Share Low,Alabama,BA.5 (Omicron),0.765641034,181
Share High,Alabama,BA.5 (Omicron),0.880447447,181
Share,Alabama,BF.7 (Omicron),0.010828678,181
Share Low,Alabama,BF.7 (Omicron),0.000923382,181
