Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,34
Share Low,Alabama,AY.1 (Delta),0,34
Share High,Alabama,AY.1 (Delta),0,34
Share,Alabama,AY.2 (Delta),0,34
Share Low,Alabama,AY.2 (Delta),0,34
Share High,Alabama,AY.2 (Delta),0,34
Share,Alabama,B.1.1.7 (Alpha),0,34
Share Low,Alabama,B.1.1.7 (Alpha),0,34
Share High,Alabama,B.1.1.7 (Alpha),0,34
Share,Alabama,B.1.1.529 (Omicron),0,34
Share Low,Alabama,B.1.1.529 (Omicron),0,34
Share High,Alabama,B.1.1.529 (Omicron),0,34
Share,Alabama,B.1.351,0,34
Share Low,Alabama,B.1.351,0,34
Share High,Alabama,B.1.351,0,34
Share,Alabama,B.1.427/429 (Epsilon),0,34
Share Low,Alabama,B.1.427/429 (Epsilon),0,34
Share High,Alabama,B.1.427/429 (Epsilon),0,34
Share,Alabama,B.1.525,0,34
Share Low,Alabama,B.1.525,0,34
Share High,Alabama,B.1.525,0,34
Share,Alabama,B.1.526 (Iota),0,34
Share Low,Alabama,B.1.526 (Iota),0,34
Share High,Alabama,B.1.526 (Iota),0,34
Share,Alabama,B.1.617.1,0,34
Share Low,Alabama,B.1.617.1,0,34
Share High,Alabama,B.1.617.1,0,34
Share,Alabama,B.1.617.2 (Delta),0,34
Share Low,Alabama,B.1.617.2 (Delta),0,34
Share High,Alabama,B.1.617.2 (Delta),0,34
Share,Alabama,B.1.617.3,0,34
Share Low,Alabama,B.1.617.3,0,34
Share High,Alabama,B.1.617.3,0,34
Share,Alabama,B.1.621 (Mu),0,34
Share Low,Alabama,B.1.621 (Mu),0,34
Share High,Alabama,B.1.621 (Mu),0,34
Share,Alabama,BA.2 (Omicron),0,34
Share Low,Alabama,BA.2 (Omicron),0,34
Share High,Alabama,BA.2 (Omicron),0,34
Share,Alabama,BA.2.12.1 (Omicron),0,34
Share Low,Alabama,BA.2.12.1 (Omicron),0,34
Share High,Alabama,BA.2.12.1 (Omicron),0,34
Share,Alabama,BA.2.75 (Omicron),0,34
Share Low,Alabama,BA.2.75 (Omicron),0,34
Share High,Alabama,BA.2.75 (Omicron),0,34
Share,Alabama,BA.2.75.2 (Omicron),0,34
Share Low,Alabama,BA.2.75.2 (Omicron),0,34
Share High,Alabama,BA.2.75.2 (Omicron),0,34
Share,Alabama,CH.1.1 (Omicron),0.029411765,34
Share Low,Alabama,CH.1.1 (Omicron),4.766157872e-05,34
Share High,Alabama,CH.1.1 (Omicron),0.230411217,34
Share,Alabama,BN.1 (Omicron),0,34
Share Low,Alabama,BN.1 (Omicron),0,34
Share High,Alabama,BN.1 (Omicron),0,34
Share,Alabama,BA.4 (Omicron),0,34
Share Low,Alabama,BA.4 (Omicron),0,34
Share High,Alabama,BA.4 (Omicron),0,34
Share,Alabama,BA.4.6 (Omicron),0,34
Share Low,Alabama,BA.4.6 (Omicron),0,34
Share High,Alabama,BA.4.6 (Omicron),0,34
Share,Alabama,BA.5 (Omicron),0.029411765,34
Share Low,Alabama,BA.5 (Omicron),3.494693317e-07,34
Share High,Alabama,BA.5 (Omicron),0.344850302,34
Share,Alabama,BA.5.2.6 (Omicron),0,34
Share Low,Alabama,BA.5.2.6 (Omicron),0,34
Share High,Alabama,BA.5.2.6 (Omicron),0,34
Share,Alabama,BF.7 (Omicron),0,34
Share Low,Alabama,BF.7 (Omicron),0,34
Share High,Alabama,BF.7 (Omicron),0,34
Share,Alabama,BF.11 (Omicron),0,34
Share Low,Alabama,BF.11 (Omicron),0,34
Share High,Alabama,BF.11 (Omicron),0,34
Share,Alabama,BQ.1 (Omicron),0,34
Share Low,Alabama,BQ.1 (Omicron),0,34
Share High,Alabama,BQ.1 (Omicron),0,34
Share,Alabama,BQ.1.1 (Omicron),0.235294119,34
Share Low,Alabama,BQ.1.1 (Omicron),0.013959856,34
Share High,Alabama,BQ.1.1 (Omicron),0.710541189,34
Share,Alabama,XBB (Omicron),0.029411765,34
Share Low,Alabama,XBB (Omicron),4.766157872e-05,34
Share High,Alabama,XBB (Omicron),0.230411217,34
Share,Alabama,XBB.1.5 (Omircon),0.676470578,34
Share Low,Alabama,XBB.1.5 (Omircon),0.336350232,34
Share High,Alabama,XBB.1.5 (Omircon),0.916862965,34
Share,Alabama,XBB.1.5.1 (Omicron),0,34
Share Low,Alabama,XBB.1.5.1 (Omicron),0,34
Share High,Alabama,XBB.1.5.1 (Omicron),0,34
Share,Alabama,Other,0,34
Share Low,Alabama,Other,0,34
Share High,Alabama,Other,0,34
Share,Alabama,P.1,0,34
Share Low,Alabama,P.1,0,34
Share High,Alabama,P.1,0,34
Share,Alabama,P.2,0,34
Share Low,Alabama,P.2,0,34
Share High,Alabama,P.2,0,34
Share,Alaska,AY.1 (Delta),0,12
Share Low,Alaska,AY.1 (Delta),0,12
Share High,Alaska,AY.1 (Delta),0,12
Share,Alaska,AY.2 (Delta),0,12
Share Low,Alaska,AY.2 (Delta),0,12
Share High,Alaska,AY.2 (Delta),0,12
Share,Alaska,B.1.1.7 (Alpha),0,12
Share Low,Alaska,B.1.1.7 (Alpha),0,12
Share High,Alaska,B.1.1.7 (Alpha),0,12
Share,Alaska,B.1.1.529 (Omicron),0,12
Share Low,Alaska,B.1.1.529 (Omicron),0,12
Share High,Alaska,B.1.1.529 (Omicron),0,12
Share,Alaska,B.1.351,0,12
Share Low,Alaska,B.1.351,0,12
Share High,Alaska,B.1.351,0,12
Share,Alaska,B.1.427/429 (Epsilon),0,12
Share Low,Alaska,B.1.427/429 (Epsilon),0,12
Share High,Alaska,B.1.427/429 (Epsilon),0,12
Share,Alaska,B.1.525,0,12
Share Low,Alaska,B.1.525,0,12
Share High,Alaska,B.1.525,0,12
Share,Alaska,B.1.526 (Iota),0,12
Share Low,Alaska,B.1.526 (Iota),0,12
Share High,Alaska,B.1.526 (Iota),0,12
Share,Alaska,B.1.617.1,0,12
