Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,662
Share Low,Alabama,AY.1,0,662
Share High,Alabama,AY.1,0,662
Share,Alabama,AY.2,0,662
Share Low,Alabama,AY.2,0,662
Share High,Alabama,AY.2,0,662
Share,Alabama,B.1.1.7,0,662
Share Low,Alabama,B.1.1.7,0,662
Share High,Alabama,B.1.1.7,0,662
Share,Alabama,B.1.351,0,662
Share Low,Alabama,B.1.351,0,662
Share High,Alabama,B.1.351,0,662
Share,Alabama,B.1.427/429,0,662
Share Low,Alabama,B.1.427/429,0,662
Share High,Alabama,B.1.427/429,0,662
Share,Alabama,B.1.525,0,662
Share Low,Alabama,B.1.525,0,662
Share High,Alabama,B.1.525,0,662
Share,Alabama,B.1.526,0,662
Share Low,Alabama,B.1.526,0,662
Share High,Alabama,B.1.526,0,662
Share,Alabama,B.1.617.1,0,662
Share Low,Alabama,B.1.617.1,0,662
Share High,Alabama,B.1.617.1,0,662
Share,Alabama,B.1.617.2,0.980743229,662
Share Low,Alabama,B.1.617.2,0.959579885,662
Share High,Alabama,B.1.617.2,0.992590368,662
Share,Alabama,B.1.617.3,0,662
Share Low,Alabama,B.1.617.3,0,662
Share High,Alabama,B.1.617.3,0,662
Share,Alabama,B.1.621,0,662
Share Low,Alabama,B.1.621,0,662
Share High,Alabama,B.1.621,0,662
Share,Alabama,Other,0.019256791,662
Share Low,Alabama,Other,0.007409642,662
Share High,Alabama,Other,0.040420134,662
Share,Alabama,P.1,0,662
Share Low,Alabama,P.1,0,662
Share High,Alabama,P.1,0,662
Share,Alabama,P.2,0,662
Share Low,Alabama,P.2,0,662
Share High,Alabama,P.2,0,662
Share,Alaska,AY.1,0,851
Share Low,Alaska,AY.1,0,851
Share High,Alaska,AY.1,0,851
Share,Alaska,AY.2,0,851
Share Low,Alaska,AY.2,0,851
Share High,Alaska,AY.2,0,851
Share,Alaska,B.1.1.7,0,851
Share Low,Alaska,B.1.1.7,0,851
Share High,Alaska,B.1.1.7,0,851
Share,Alaska,B.1.351,0,851
