Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,203
Share Low,Alabama,AY.1,0,203
Share High,Alabama,AY.1,0,203
Share,Alabama,AY.2,0,203
Share Low,Alabama,AY.2,0,203
Share High,Alabama,AY.2,0,203
Share,Alabama,B.1.1.7,0,203
Share Low,Alabama,B.1.1.7,0,203
Share High,Alabama,B.1.1.7,0,203
Share,Alabama,B.1.1.529,0.007597275,203
Share Low,Alabama,B.1.1.529,0.000125594,203
Share High,Alabama,B.1.1.529,0.045347039,203
Share,Alabama,B.1.351,0,203
Share Low,Alabama,B.1.351,0,203
Share High,Alabama,B.1.351,0,203
Share,Alabama,B.1.427/429,0,203
Share Low,Alabama,B.1.427/429,0,203
Share High,Alabama,B.1.427/429,0,203
Share,Alabama,B.1.525,0,203
Share Low,Alabama,B.1.525,0,203
Share High,Alabama,B.1.525,0,203
Share,Alabama,B.1.526,0,203
Share Low,Alabama,B.1.526,0,203
Share High,Alabama,B.1.526,0,203
Share,Alabama,B.1.617.1,0,203
Share Low,Alabama,B.1.617.1,0,203
Share High,Alabama,B.1.617.1,0,203
Share,Alabama,B.1.617.2,0.986575663,203
Share Low,Alabama,B.1.617.2,0.920727313,203
Share High,Alabama,B.1.617.2,0.999782860,203
Share,Alabama,B.1.617.3,0,203
Share Low,Alabama,B.1.617.3,0,203
Share High,Alabama,B.1.617.3,0,203
Share,Alabama,B.1.621,0,203
Share Low,Alabama,B.1.621,0,203
Share High,Alabama,B.1.621,0,203
Share,Alabama,Other,0.005827066,203
Share Low,Alabama,Other,9.696473717e-05,203
Share High,Alabama,Other,0.034893926,203
Share,Alabama,P.1,0,203
Share Low,Alabama,P.1,0,203
Share High,Alabama,P.1,0,203
Share,Alabama,P.2,0,203
Share Low,Alabama,P.2,0,203
Share High,Alabama,P.2,0,203
Share,Alaska,AY.1,0,512
Share Low,Alaska,AY.1,0,512
Share High,Alaska,AY.1,0,512
Share,Alaska,AY.2,0,512
Share Low,Alaska,AY.2,0,512
Share High,Alaska,AY.2,0,512
Share,Alaska,B.1.1.7,0,512
Share Low,Alaska,B.1.1.7,0,512
Share High,Alaska,B.1.1.7,0,512
Share,Alaska,B.1.1.529,0.003825994,512
Share Low,Alaska,B.1.1.529,7.611891988e-07,512
Share High,Alaska,B.1.1.529,0.041734245,512
Share,Alaska,B.1.351,0,512
Share Low,Alaska,B.1.351,0,512
Share High,Alaska,B.1.351,0,512
Share,Alaska,B.1.427/429,0,512
Share Low,Alaska,B.1.427/429,0,512
Share High,Alaska,B.1.427/429,0,512
Share,Alaska,B.1.525,0,512
Share Low,Alaska,B.1.525,0,512
Share High,Alaska,B.1.525,0,512
Share,Alaska,B.1.526,0,512
Share Low,Alaska,B.1.526,0,512
Share High,Alaska,B.1.526,0,512
Share,Alaska,B.1.617.1,0,512
Share Low,Alaska,B.1.617.1,0,512
Share High,Alaska,B.1.617.1,0,512
Share,Alaska,B.1.617.2,0.994385898,512
Share Low,Alaska,B.1.617.2,0.952893674,512
Share High,Alaska,B.1.617.2,0.999989033,512
Share,Alaska,B.1.617.3,0,512
Share Low,Alaska,B.1.617.3,0,512
Share High,Alaska,B.1.617.3,0,512
Share,Alaska,B.1.621,0,512
Share Low,Alaska,B.1.621,0,512
Share High,Alaska,B.1.621,0,512
Share,Alaska,Other,0.001788128,512
Share Low,Alaska,Other,2.208087295e-07,512
Share High,Alaska,Other,0.020628469,512
Share,Alaska,P.1,0,512
Share Low,Alaska,P.1,0,512
Share High,Alaska,P.1,0,512
Share,Alaska,P.2,0,512
Share Low,Alaska,P.2,0,512
Share High,Alaska,P.2,0,512
