Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,90
Share Low,Alabama,AY.1 (Delta),0,90
Share High,Alabama,AY.1 (Delta),0,90
Share,Alabama,AY.2 (Delta),0,90
Share Low,Alabama,AY.2 (Delta),0,90
Share High,Alabama,AY.2 (Delta),0,90
Share,Alabama,B.1.1.7 (Alpha),0,90
Share Low,Alabama,B.1.1.7 (Alpha),0,90
Share High,Alabama,B.1.1.7 (Alpha),0,90
Share,Alabama,B.1.1.529 (Omicron),0,90
Share Low,Alabama,B.1.1.529 (Omicron),0,90
Share High,Alabama,B.1.1.529 (Omicron),0,90
Share,Alabama,B.1.351,0,90
Share Low,Alabama,B.1.351,0,90
Share High,Alabama,B.1.351,0,90
Share,Alabama,B.1.427/429 (Epsilon),0,90
Share Low,Alabama,B.1.427/429 (Epsilon),0,90
Share High,Alabama,B.1.427/429 (Epsilon),0,90
Share,Alabama,B.1.525,0,90
Share Low,Alabama,B.1.525,0,90
Share High,Alabama,B.1.525,0,90
Share,Alabama,B.1.526 (Iota),0,90
Share Low,Alabama,B.1.526 (Iota),0,90
Share High,Alabama,B.1.526 (Iota),0,90
Share,Alabama,B.1.617.1,0,90
Share Low,Alabama,B.1.617.1,0,90
Share High,Alabama,B.1.617.1,0,90
Share,Alabama,B.1.617.2 (Delta),0,90
Share Low,Alabama,B.1.617.2 (Delta),0,90
Share High,Alabama,B.1.617.2 (Delta),0,90
Share,Alabama,B.1.617.3,0,90
Share Low,Alabama,B.1.617.3,0,90
Share High,Alabama,B.1.617.3,0,90
Share,Alabama,B.1.621 (Mu),0,90
Share Low,Alabama,B.1.621 (Mu),0,90
Share High,Alabama,B.1.621 (Mu),0,90
Share,Alabama,BA.2 (Omicron),0,90
Share Low,Alabama,BA.2 (Omicron),0,90
Share High,Alabama,BA.2 (Omicron),0,90
Share,Alabama,BA.2.12.1 (Omicron),0,90
Share Low,Alabama,BA.2.12.1 (Omicron),0,90
Share High,Alabama,BA.2.12.1 (Omicron),0,90
Share,Alabama,BA.2.75 (Omicron),0.012015874,90
Share Low,Alabama,BA.2.75 (Omicron),0.000385775,90
Share High,Alabama,BA.2.75 (Omicron),0.061859854,90
Share,Alabama,BA.2.75.2 (Omicron),0.012015874,90
Share Low,Alabama,BA.2.75.2 (Omicron),0.000385775,90
Share High,Alabama,BA.2.75.2 (Omicron),0.061859854,90
Share,Alabama,BA.4 (Omicron),0,90
Share Low,Alabama,BA.4 (Omicron),0,90
Share High,Alabama,BA.4 (Omicron),0,90
Share,Alabama,BA.4.6 (Omicron),0.069287360,90
Share Low,Alabama,BA.4.6 (Omicron),0.026470724,90
Share High,Alabama,BA.4.6 (Omicron),0.142860442,90
Share,Alabama,BA.5 (Omicron),0.438516676,90
Share Low,Alabama,BA.5 (Omicron),0.334057510,90
Share High,Alabama,BA.5 (Omicron),0.547136605,90
Share,Alabama,BA.5.2.6 (Omicron),0.024031747,90
Share Low,Alabama,BA.5.2.6 (Omicron),0.003292873,90
Share High,Alabama,BA.5.2.6 (Omicron),0.080710679,90
Share,Alabama,BF.7 (Omicron),0.099719211,90
Share Low,Alabama,BF.7 (Omicron),0.046182722,90
Share High,Alabama,BF.7 (Omicron),0.181903645,90
Share,Alabama,BF.11 (Omicron),0.012015874,90
Share Low,Alabama,BF.11 (Omicron),0.000385775,90
Share High,Alabama,BF.11 (Omicron),0.061859854,90
Share,Alabama,BN.1 (Omicron),0.024031747,90
Share Low,Alabama,BN.1 (Omicron),0.000490348,90
Share High,Alabama,BN.1 (Omicron),0.132272944,90
Share,Alabama,BQ.1 (Omicron),0.142166942,90
Share Low,Alabama,BQ.1 (Omicron),0.077483751,90
Share High,Alabama,BQ.1 (Omicron),0.231677160,90
Share,Alabama,BQ.1.1 (Omicron),0.166198686,90
Share Low,Alabama,BQ.1.1 (Omicron),0.062066767,90
Share High,Alabama,BQ.1.1 (Omicron),0.330985785,90
Share,Alabama,XBB (Omicron),0,90
Share Low,Alabama,XBB (Omicron),0,90
Share High,Alabama,XBB (Omicron),0,90
Share,Alabama,Other,0,90
Share Low,Alabama,Other,0,90
Share High,Alabama,Other,0,90
Share,Alabama,P.1,0,90
Share Low,Alabama,P.1,0,90
Share High,Alabama,P.1,0,90
Share,Alabama,P.2,0,90
Share Low,Alabama,P.2,0,90
Share High,Alabama,P.2,0,90
Share,Alaska,AY.1 (Delta),0,3
Share Low,Alaska,AY.1 (Delta),0,3
Share High,Alaska,AY.1 (Delta),0,3
Share,Alaska,AY.2 (Delta),0,3
Share Low,Alaska,AY.2 (Delta),0,3
Share High,Alaska,AY.2 (Delta),0,3
Share,Alaska,B.1.1.7 (Alpha),0,3
Share Low,Alaska,B.1.1.7 (Alpha),0,3
Share High,Alaska,B.1.1.7 (Alpha),0,3
Share,Alaska,B.1.1.529 (Omicron),0,3
Share Low,Alaska,B.1.1.529 (Omicron),0,3
Share High,Alaska,B.1.1.529 (Omicron),0,3
Share,Alaska,B.1.351,0,3
Share Low,Alaska,B.1.351,0,3
Share High,Alaska,B.1.351,0,3
Share,Alaska,B.1.427/429 (Epsilon),0,3
Share Low,Alaska,B.1.427/429 (Epsilon),0,3
Share High,Alaska,B.1.427/429 (Epsilon),0,3
Share,Alaska,B.1.525,0,3
Share Low,Alaska,B.1.525,0,3
Share High,Alaska,B.1.525,0,3
Share,Alaska,B.1.526 (Iota),0,3
Share Low,Alaska,B.1.526 (Iota),0,3
Share High,Alaska,B.1.526 (Iota),0,3
Share,Alaska,B.1.617.1,0,3
Share Low,Alaska,B.1.617.1,0,3
Share High,Alaska,B.1.617.1,0,3
Share,Alaska,B.1.617.2 (Delta),0,3
Share Low,Alaska,B.1.617.2 (Delta),0,3
Share High,Alaska,B.1.617.2 (Delta),0,3
Share,Alaska,B.1.617.3,0,3
Share Low,Alaska,B.1.617.3,0,3
Share High,Alaska,B.1.617.3,0,3
Share,Alaska,B.1.621 (Mu),0,3
Share Low,Alaska,B.1.621 (Mu),0,3
Share High,Alaska,B.1.621 (Mu),0,3
Share,Alaska,BA.2 (Omicron),0,3
Share Low,Alaska,BA.2 (Omicron),0,3
Share High,Alaska,BA.2 (Omicron),0,3
Share,Alaska,BA.2.12.1 (Omicron),0,3
Share Low,Alaska,BA.2.12.1 (Omicron),0,3
Share High,Alaska,BA.2.12.1 (Omicron),0,3
Share,Alaska,BA.2.75 (Omicron),0,3
Share Low,Alaska,BA.2.75 (Omicron),0,3
Share High,Alaska,BA.2.75 (Omicron),0,3
Share,Alaska,BA.2.75.2 (Omicron),0,3
Share Low,Alaska,BA.2.75.2 (Omicron),0,3
Share High,Alaska,BA.2.75.2 (Omicron),0,3
Share,Alaska,BA.4 (Omicron),0,3
Share Low,Alaska,BA.4 (Omicron),0,3
Share High,Alaska,BA.4 (Omicron),0,3
Share,Alaska,BA.4.6 (Omicron),0,3
Share Low,Alaska,BA.4.6 (Omicron),0,3
Share High,Alaska,BA.4.6 (Omicron),0,3
Share,Alaska,BA.5 (Omicron),0.666666687,3
Share Low,Alaska,BA.5 (Omicron),0,3
Share High,Alaska,BA.5 (Omicron),0,3
Share,Alaska,BA.5.2.6 (Omicron),0,3
Share Low,Alaska,BA.5.2.6 (Omicron),0,3
Share High,Alaska,BA.5.2.6 (Omicron),0,3
Share,Alaska,BF.7 (Omicron),0,3
Share Low,Alaska,BF.7 (Omicron),0,3
Share High,Alaska,BF.7 (Omicron),0,3
Share,Alaska,BF.11 (Omicron),0,3
Share Low,Alaska,BF.11 (Omicron),0,3
Share High,Alaska,BF.11 (Omicron),0,3
Share,Alaska,BN.1 (Omicron),0,3
Share Low,Alaska,BN.1 (Omicron),0,3
Share High,Alaska,BN.1 (Omicron),0,3
Share,Alaska,BQ.1 (Omicron),0,3
Share Low,Alaska,BQ.1 (Omicron),0,3
Share High,Alaska,BQ.1 (Omicron),0,3
Share,Alaska,BQ.1.1 (Omicron),0.333333343,3
Share Low,Alaska,BQ.1.1 (Omicron),0,3
Share High,Alaska,BQ.1.1 (Omicron),0,3
Share,Alaska,XBB (Omicron),0,3
Share Low,Alaska,XBB (Omicron),0,3
Share High,Alaska,XBB (Omicron),0,3
Share,Alaska,Other,0,3
Share Low,Alaska,Other,0,3
Share High,Alaska,Other,0,3
Share,Alaska,P.1,0,3
Share Low,Alaska,P.1,0,3
Share High,Alaska,P.1,0,3
Share,Alaska,P.2,0,3
Share Low,Alaska,P.2,0,3
Share High,Alaska,P.2,0,3
