Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,352
Share Low,Alabama,AY.1,0,352
Share High,Alabama,AY.1,0,352
Share,Alabama,AY.2,0,352
Share Low,Alabama,AY.2,0,352
Share High,Alabama,AY.2,0,352
Share,Alabama,B.1.1.7,0,352
Share Low,Alabama,B.1.1.7,0,352
Share High,Alabama,B.1.1.7,0,352
Share,Alabama,B.1.351,0,352
Share Low,Alabama,B.1.351,0,352
Share High,Alabama,B.1.351,0,352
Share,Alabama,B.1.427/429,0,352
Share Low,Alabama,B.1.427/429,0,352
Share High,Alabama,B.1.427/429,0,352
Share,Alabama,B.1.525,0,352
Share Low,Alabama,B.1.525,0,352
Share High,Alabama,B.1.525,0,352
Share,Alabama,B.1.526,0,352
Share Low,Alabama,B.1.526,0,352
Share High,Alabama,B.1.526,0,352
Share,Alabama,B.1.617.1,0,352
Share Low,Alabama,B.1.617.1,0,352
Share High,Alabama,B.1.617.1,0,352
Share,Alabama,B.1.617.2,0.994819582,352
Share Low,Alabama,B.1.617.2,0.980419159,352
Share High,Alabama,B.1.617.2,0.999460459,352
Share,Alabama,B.1.617.3,0,352
Share Low,Alabama,B.1.617.3,0,352
Share High,Alabama,B.1.617.3,0,352
Share,Alabama,B.1.621,0,352
Share Low,Alabama,B.1.621,0,352
Share High,Alabama,B.1.621,0,352
Share,Alabama,Other,0.005180420,352
Share Low,Alabama,Other,0.000539523,352
Share High,Alabama,Other,0.019580871,352
Share,Alabama,P.1,0,352
Share Low,Alabama,P.1,0,352
Share High,Alabama,P.1,0,352
Share,Alabama,P.2,0,352
Share Low,Alabama,P.2,0,352
Share High,Alabama,P.2,0,352
Share,Alaska,AY.1,0,889
Share Low,Alaska,AY.1,0,889
Share High,Alaska,AY.1,0,889
Share,Alaska,AY.2,0,889
Share Low,Alaska,AY.2,0,889
Share High,Alaska,AY.2,0,889
Share,Alaska,B.1.1.7,0,889
Share Low,Alaska,B.1.1.7,0,889
