Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1,0,"1,122"
Share Low,Alabama,AY.1,0,"1,122"
Share High,Alabama,AY.1,0,"1,122"
Share,Alabama,AY.2,0.000720405,"1,122"
Share Low,Alabama,AY.2,8.577151675e-06,"1,122"
Share High,Alabama,AY.2,0.004656671,"1,122"
Share,Alabama,B.1.1.7,0,"1,122"
Share Low,Alabama,B.1.1.7,0,"1,122"
Share High,Alabama,B.1.1.7,0,"1,122"
Share,Alabama,B.1.351,0,"1,122"
Share Low,Alabama,B.1.351,0,"1,122"
Share High,Alabama,B.1.351,0,"1,122"
Share,Alabama,B.1.427/429,0,"1,122"
Share Low,Alabama,B.1.427/429,0,"1,122"
Share High,Alabama,B.1.427/429,0,"1,122"
Share,Alabama,B.1.525,0,"1,122"
Share Low,Alabama,B.1.525,0,"1,122"
Share High,Alabama,B.1.525,0,"1,122"
Share,Alabama,B.1.526,0,"1,122"
Share Low,Alabama,B.1.526,0,"1,122"
Share High,Alabama,B.1.526,0,"1,122"
Share,Alabama,B.1.617.1,0,"1,122"
Share Low,Alabama,B.1.617.1,0,"1,122"
Share High,Alabama,B.1.617.1,0,"1,122"
Share,Alabama,B.1.617.2,0.982650578,"1,122"
Share Low,Alabama,B.1.617.2,0.953926265,"1,122"
Share High,Alabama,B.1.617.2,0.995720863,"1,122"
Share,Alabama,B.1.617.3,0,"1,122"
Share Low,Alabama,B.1.617.3,0,"1,122"
Share High,Alabama,B.1.617.3,0,"1,122"
Share,Alabama,B.1.621,0,"1,122"
Share Low,Alabama,B.1.621,0,"1,122"
Share High,Alabama,B.1.621,0,"1,122"
Share,Alabama,Other,0.016628997,"1,122"
Share Low,Alabama,Other,0.004103566,"1,122"
Share High,Alabama,Other,0.044173252,"1,122"
Share,Alabama,P.1,0,"1,122"
Share Low,Alabama,P.1,0,"1,122"
Share High,Alabama,P.1,0,"1,122"
Share,Alabama,P.2,0,"1,122"
Share Low,Alabama,P.2,0,"1,122"
Share High,Alabama,P.2,0,"1,122"
Share,Alaska,AY.1,0,"1,169"
Share Low,Alaska,AY.1,0,"1,169"
Share High,Alaska,AY.1,0,"1,169"
Share,Alaska,AY.2,0,"1,169"
Share Low,Alaska,AY.2,0,"1,169"
Share High,Alaska,AY.2,0,"1,169"
Share,Alaska,B.1.1.7,0,"1,169"
Share Low,Alaska,B.1.1.7,0,"1,169"
Share High,Alaska,B.1.1.7,0,"1,169"
Share,Alaska,B.1.351,0,"1,169"
Share Low,Alaska,B.1.351,0,"1,169"
Share High,Alaska,B.1.351,0,"1,169"
Share,Alaska,B.1.427/429,0,"1,169"
Share Low,Alaska,B.1.427/429,0,"1,169"
Share High,Alaska,B.1.427/429,0,"1,169"
Share,Alaska,B.1.525,0,"1,169"
Share Low,Alaska,B.1.525,0,"1,169"
Share High,Alaska,B.1.525,0,"1,169"
Share,Alaska,B.1.526,0,"1,169"
Share Low,Alaska,B.1.526,0,"1,169"
Share High,Alaska,B.1.526,0,"1,169"
Share,Alaska,B.1.617.1,0,"1,169"
Share Low,Alaska,B.1.617.1,0,"1,169"
Share High,Alaska,B.1.617.1,0,"1,169"
Share,Alaska,B.1.617.2,0.999093473,"1,169"
Share Low,Alaska,B.1.617.2,0.995155096,"1,169"
Share High,Alaska,B.1.617.2,0.999972582,"1,169"
Share,Alaska,B.1.617.3,0,"1,169"
Share Low,Alaska,B.1.617.3,0,"1,169"
Share High,Alaska,B.1.617.3,0,"1,169"
Share,Alaska,B.1.621,0.000906514,"1,169"
Share Low,Alaska,B.1.621,2.741316166e-05,"1,169"
Share High,Alaska,B.1.621,0.004844890,"1,169"
Share,Alaska,Other,0,"1,169"
Share Low,Alaska,Other,0,"1,169"
Share High,Alaska,Other,0,"1,169"
Share,Alaska,P.1,0,"1,169"
Share Low,Alaska,P.1,0,"1,169"
Share High,Alaska,P.1,0,"1,169"
Share,Alaska,P.2,0,"1,169"
Share Low,Alaska,P.2,0,"1,169"
Share High,Alaska,P.2,0,"1,169"
Share,American Samoa,AY.1,,0
Share Low,American Samoa,AY.1,0,0
Share High,American Samoa,AY.1,0,0
Share,American Samoa,AY.2,,0
Share Low,American Samoa,AY.2,0,0
Share High,American Samoa,AY.2,0,0
Share,American Samoa,B.1.1.7,,0
Share Low,American Samoa,B.1.1.7,0,0
Share High,American Samoa,B.1.1.7,0,0
Share,American Samoa,B.1.351,,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526,,0
Share Low,American Samoa,B.1.526,0,0
Share High,American Samoa,B.1.526,0,0
Share,American Samoa,B.1.617.1,,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2,,0
Share Low,American Samoa,B.1.617.2,0,0
Share High,American Samoa,B.1.617.2,0,0
Share,American Samoa,B.1.617.3,,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621,,0
Share Low,American Samoa,B.1.621,0,0
Share High,American Samoa,B.1.621,0,0
Share,American Samoa,Other,,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1,0.002210337,"1,878"
Share Low,Arizona,AY.1,0.000558734,"1,878"
Share High,Arizona,AY.1,0.005865213,"1,878"
Share,Arizona,AY.2,0.001564708,"1,878"
Share Low,Arizona,AY.2,0.000315525,"1,878"
Share High,Arizona,AY.2,0.004612061,"1,878"
Share,Arizona,B.1.1.7,0,"1,878"
Share Low,Arizona,B.1.1.7,0,"1,878"
Share High,Arizona,B.1.1.7,0,"1,878"
Share,Arizona,B.1.351,0,"1,878"
Share Low,Arizona,B.1.351,0,"1,878"
Share High,Arizona,B.1.351,0,"1,878"
Share,Arizona,B.1.427/429,0,"1,878"
Share Low,Arizona,B.1.427/429,0,"1,878"
Share High,Arizona,B.1.427/429,0,"1,878"
Share,Arizona,B.1.525,0,"1,878"
Share Low,Arizona,B.1.525,0,"1,878"
Share High,Arizona,B.1.525,0,"1,878"
Share,Arizona,B.1.526,0,"1,878"
Share Low,Arizona,B.1.526,0,"1,878"
Share High,Arizona,B.1.526,0,"1,878"
Share,Arizona,B.1.617.1,0,"1,878"
Share Low,Arizona,B.1.617.1,0,"1,878"
Share High,Arizona,B.1.617.1,0,"1,878"
Share,Arizona,B.1.617.2,0.988554478,"1,878"
