Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,132
Share Low,Alabama,AY.1 (Delta),0,132
Share High,Alabama,AY.1 (Delta),0,132
Share,Alabama,AY.2 (Delta),0,132
Share Low,Alabama,AY.2 (Delta),0,132
Share High,Alabama,AY.2 (Delta),0,132
Share,Alabama,B.1.1.7 (Alpha),0,132
Share Low,Alabama,B.1.1.7 (Alpha),0,132
Share High,Alabama,B.1.1.7 (Alpha),0,132
Share,Alabama,B.1.1.529 (Omicron),0,132
Share Low,Alabama,B.1.1.529 (Omicron),0,132
Share High,Alabama,B.1.1.529 (Omicron),0,132
Share,Alabama,B.1.351,0,132
Share Low,Alabama,B.1.351,0,132
Share High,Alabama,B.1.351,0,132
Share,Alabama,B.1.427/429 (Epsilon),0,132
Share Low,Alabama,B.1.427/429 (Epsilon),0,132
Share High,Alabama,B.1.427/429 (Epsilon),0,132
Share,Alabama,B.1.525,0,132
Share Low,Alabama,B.1.525,0,132
Share High,Alabama,B.1.525,0,132
Share,Alabama,B.1.526 (Iota),0,132
Share Low,Alabama,B.1.526 (Iota),0,132
Share High,Alabama,B.1.526 (Iota),0,132
Share,Alabama,B.1.617.1,0,132
Share Low,Alabama,B.1.617.1,0,132
Share High,Alabama,B.1.617.1,0,132
Share,Alabama,B.1.617.2 (Delta),0,132
Share Low,Alabama,B.1.617.2 (Delta),0,132
Share High,Alabama,B.1.617.2 (Delta),0,132
Share,Alabama,B.1.617.3,0,132
Share Low,Alabama,B.1.617.3,0,132
Share High,Alabama,B.1.617.3,0,132
Share,Alabama,B.1.621 (Mu),0,132
Share Low,Alabama,B.1.621 (Mu),0,132
Share High,Alabama,B.1.621 (Mu),0,132
Share,Alabama,BA.2 (Omicron),0.007575758,132
Share Low,Alabama,BA.2 (Omicron),0.000191783,132
Share High,Alabama,BA.2 (Omicron),0.041485690,132
Share,Alabama,BA.2.12.1 (Omicron),0,132
Share Low,Alabama,BA.2.12.1 (Omicron),0,132
Share High,Alabama,BA.2.12.1 (Omicron),0,132
Share,Alabama,BA.2.75 (Omicron),0.022727273,132
Share Low,Alabama,BA.2.75 (Omicron),0.004711659,132
Share High,Alabama,BA.2.75 (Omicron),0.064981498,132
Share,Alabama,BA.2.75.2 (Omicron),0,132
Share Low,Alabama,BA.2.75.2 (Omicron),0,132
Share High,Alabama,BA.2.75.2 (Omicron),0,132
Share,Alabama,BA.4 (Omicron),0,132
Share Low,Alabama,BA.4 (Omicron),0,132
Share High,Alabama,BA.4 (Omicron),0,132
Share,Alabama,BA.4.6 (Omicron),0.015151516,132
Share Low,Alabama,BA.4.6 (Omicron),0.001840215,132
Share High,Alabama,BA.4.6 (Omicron),0.053659931,132
Share,Alabama,BA.5 (Omicron),0.257575750,132
Share Low,Alabama,BA.5 (Omicron),0.161868885,132
Share High,Alabama,BA.5 (Omicron),0.373950273,132
Share,Alabama,BA.5.2.6 (Omicron),0.007575758,132
Share Low,Alabama,BA.5.2.6 (Omicron),0.000191783,132
Share High,Alabama,BA.5.2.6 (Omicron),0.041485690,132
Share,Alabama,BF.7 (Omicron),0.053030305,132
Share Low,Alabama,BF.7 (Omicron),0.021583972,132
Share High,Alabama,BF.7 (Omicron),0.106210671,132
Share,Alabama,BF.11 (Omicron),0,132
Share Low,Alabama,BF.11 (Omicron),0,132
Share High,Alabama,BF.11 (Omicron),0,132
Share,Alabama,BN.1 (Omicron),0.030303031,132
Share Low,Alabama,BN.1 (Omicron),0.008317052,132
Share High,Alabama,BN.1 (Omicron),0.075769775,132
Share,Alabama,BQ.1 (Omicron),0.151515156,132
Share Low,Alabama,BQ.1 (Omicron),0.078179538,132
Share High,Alabama,BQ.1 (Omicron),0.254869193,132
Share,Alabama,BQ.1.1 (Omicron),0.416666657,132
Share Low,Alabama,BQ.1.1 (Omicron),0.331524491,132
Share High,Alabama,BQ.1.1 (Omicron),0.505632997,132
Share,Alabama,XBB (Omicron),0.015151516,132
Share Low,Alabama,XBB (Omicron),0.001840215,132
Share High,Alabama,XBB (Omicron),0.053659931,132
Share,Alabama,XBB.1.5 (Omircon),0.022727273,132
Share Low,Alabama,XBB.1.5 (Omircon),2.709241926e-06,132
Share High,Alabama,XBB.1.5 (Omircon),0.235325247,132
Share,Alabama,Other,0,132
Share Low,Alabama,Other,0,132
Share High,Alabama,Other,0,132
Share,Alabama,P.1,0,132
Share Low,Alabama,P.1,0,132
Share High,Alabama,P.1,0,132
Share,Alabama,P.2,0,132
Share Low,Alabama,P.2,0,132
Share High,Alabama,P.2,0,132
Share,Alaska,AY.1 (Delta),0,22
Share Low,Alaska,AY.1 (Delta),0,22
Share High,Alaska,AY.1 (Delta),0,22
Share,Alaska,AY.2 (Delta),0,22
Share Low,Alaska,AY.2 (Delta),0,22
Share High,Alaska,AY.2 (Delta),0,22
Share,Alaska,B.1.1.7 (Alpha),0,22
Share Low,Alaska,B.1.1.7 (Alpha),0,22
Share High,Alaska,B.1.1.7 (Alpha),0,22
Share,Alaska,B.1.1.529 (Omicron),0,22
Share Low,Alaska,B.1.1.529 (Omicron),0,22
Share High,Alaska,B.1.1.529 (Omicron),0,22
Share,Alaska,B.1.351,0,22
Share Low,Alaska,B.1.351,0,22
Share High,Alaska,B.1.351,0,22
Share,Alaska,B.1.427/429 (Epsilon),0,22
Share Low,Alaska,B.1.427/429 (Epsilon),0,22
Share High,Alaska,B.1.427/429 (Epsilon),0,22
Share,Alaska,B.1.525,0,22
Share Low,Alaska,B.1.525,0,22
Share High,Alaska,B.1.525,0,22
Share,Alaska,B.1.526 (Iota),0,22
Share Low,Alaska,B.1.526 (Iota),0,22
Share High,Alaska,B.1.526 (Iota),0,22
Share,Alaska,B.1.617.1,0,22
Share Low,Alaska,B.1.617.1,0,22
Share High,Alaska,B.1.617.1,0,22
Share,Alaska,B.1.617.2 (Delta),0,22
Share Low,Alaska,B.1.617.2 (Delta),0,22
Share High,Alaska,B.1.617.2 (Delta),0,22
Share,Alaska,B.1.617.3,0,22
Share Low,Alaska,B.1.617.3,0,22
Share High,Alaska,B.1.617.3,0,22
Share,Alaska,B.1.621 (Mu),0,22
Share Low,Alaska,B.1.621 (Mu),0,22
Share High,Alaska,B.1.621 (Mu),0,22
Share,Alaska,BA.2 (Omicron),0.027596483,22
Share Low,Alaska,BA.2 (Omicron),9.370120324e-08,22
Share High,Alaska,BA.2 (Omicron),0.352089554,22
Share,Alaska,BA.2.12.1 (Omicron),0,22
Share Low,Alaska,BA.2.12.1 (Omicron),0,22
Share High,Alaska,BA.2.12.1 (Omicron),0,22
Share,Alaska,BA.2.75 (Omicron),0,22
Share Low,Alaska,BA.2.75 (Omicron),0,22
Share High,Alaska,BA.2.75 (Omicron),0,22
Share,Alaska,BA.2.75.2 (Omicron),0,22
Share Low,Alaska,BA.2.75.2 (Omicron),0,22
Share High,Alaska,BA.2.75.2 (Omicron),0,22
Share,Alaska,BA.4 (Omicron),0,22
Share Low,Alaska,BA.4 (Omicron),0,22
Share High,Alaska,BA.4 (Omicron),0,22
Share,Alaska,BA.4.6 (Omicron),0.166511267,22
Share Low,Alaska,BA.4.6 (Omicron),0.002621520,22
Share High,Alaska,BA.4.6 (Omicron),0.676166773,22
Share,Alaska,BA.5 (Omicron),0.416744351,22
Share Low,Alaska,BA.5 (Omicron),0.200322255,22
Share High,Alaska,BA.5 (Omicron),0.659672916,22
Share,Alaska,BA.5.2.6 (Omicron),0,22
Share Low,Alaska,BA.5.2.6 (Omicron),0,22
Share High,Alaska,BA.5.2.6 (Omicron),0,22
Share,Alaska,BF.7 (Omicron),0.027596483,22
Share Low,Alaska,BF.7 (Omicron),9.370120324e-08,22
Share High,Alaska,BF.7 (Omicron),0.352089554,22
Share,Alaska,BF.11 (Omicron),0,22
Share Low,Alaska,BF.11 (Omicron),0,22
Share High,Alaska,BF.11 (Omicron),0,22
Share,Alaska,BN.1 (Omicron),0,22
Share Low,Alaska,BN.1 (Omicron),0,22
Share High,Alaska,BN.1 (Omicron),0,22
Share,Alaska,BQ.1 (Omicron),0.138914794,22
Share Low,Alaska,BQ.1 (Omicron),0.008055727,22
Share High,Alaska,BQ.1 (Omicron),0.496552765,22
Share,Alaska,BQ.1.1 (Omicron),0.222636610,22
Share Low,Alaska,BQ.1.1 (Omicron),0.002528452,22
Share High,Alaska,BQ.1.1 (Omicron),0.811946392,22
Share,Alaska,XBB (Omicron),0,22
Share Low,Alaska,XBB (Omicron),0,22
Share High,Alaska,XBB (Omicron),0,22
Share,Alaska,XBB.1.5 (Omircon),0,22
Share Low,Alaska,XBB.1.5 (Omircon),0,22
Share High,Alaska,XBB.1.5 (Omircon),0,22
Share,Alaska,Other,0,22
Share Low,Alaska,Other,0,22
Share High,Alaska,Other,0,22
Share,Alaska,P.1,0,22
Share Low,Alaska,P.1,0,22
Share High,Alaska,P.1,0,22
Share,Alaska,P.2,0,22
Share Low,Alaska,P.2,0,22
Share High,Alaska,P.2,0,22
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.2.75 (Omicron),0,0
Share Low,American Samoa,BA.2.75 (Omicron),0,0
Share High,American Samoa,BA.2.75 (Omicron),0,0
Share,American Samoa,BA.2.75.2 (Omicron),0,0
Share Low,American Samoa,BA.2.75.2 (Omicron),0,0
Share High,American Samoa,BA.2.75.2 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,BA.5.2.6 (Omicron),0,0
Share Low,American Samoa,BA.5.2.6 (Omicron),0,0
Share High,American Samoa,BA.5.2.6 (Omicron),0,0
Share,American Samoa,BF.7 (Omicron),0,0
Share Low,American Samoa,BF.7 (Omicron),0,0
Share High,American Samoa,BF.7 (Omicron),0,0
Share,American Samoa,BF.11 (Omicron),0,0
Share Low,American Samoa,BF.11 (Omicron),0,0
Share High,American Samoa,BF.11 (Omicron),0,0
Share,American Samoa,BN.1 (Omicron),0,0
Share Low,American Samoa,BN.1 (Omicron),0,0
Share High,American Samoa,BN.1 (Omicron),0,0
Share,American Samoa,BQ.1 (Omicron),0,0
Share Low,American Samoa,BQ.1 (Omicron),0,0
Share High,American Samoa,BQ.1 (Omicron),0,0
Share,American Samoa,BQ.1.1 (Omicron),0,0
Share Low,American Samoa,BQ.1.1 (Omicron),0,0
Share High,American Samoa,BQ.1.1 (Omicron),0,0
Share,American Samoa,XBB (Omicron),0,0
Share Low,American Samoa,XBB (Omicron),0,0
Share High,American Samoa,XBB (Omicron),0,0
Share,American Samoa,XBB.1.5 (Omircon),0,0
Share Low,American Samoa,XBB.1.5 (Omircon),0,0
Share High,American Samoa,XBB.1.5 (Omircon),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"1,637"
Share Low,Arizona,AY.1 (Delta),0,"1,637"
Share High,Arizona,AY.1 (Delta),0,"1,637"
Share,Arizona,AY.2 (Delta),0,"1,637"
Share Low,Arizona,AY.2 (Delta),0,"1,637"
Share High,Arizona,AY.2 (Delta),0,"1,637"
Share,Arizona,B.1.1.7 (Alpha),0,"1,637"
Share Low,Arizona,B.1.1.7 (Alpha),0,"1,637"
Share High,Arizona,B.1.1.7 (Alpha),0,"1,637"
Share,Arizona,B.1.1.529 (Omicron),0.000558429,"1,637"
Share Low,Arizona,B.1.1.529 (Omicron),9.998976935e-08,"1,637"
Share High,Arizona,B.1.1.529 (Omicron),0.006258544,"1,637"
Share,Arizona,B.1.351,0,"1,637"
Share Low,Arizona,B.1.351,0,"1,637"
Share High,Arizona,B.1.351,0,"1,637"
Share,Arizona,B.1.427/429 (Epsilon),0,"1,637"
Share Low,Arizona,B.1.427/429 (Epsilon),0,"1,637"
Share High,Arizona,B.1.427/429 (Epsilon),0,"1,637"
Share,Arizona,B.1.525,0,"1,637"
Share Low,Arizona,B.1.525,0,"1,637"
Share High,Arizona,B.1.525,0,"1,637"
Share,Arizona,B.1.526 (Iota),0,"1,637"
Share Low,Arizona,B.1.526 (Iota),0,"1,637"
Share High,Arizona,B.1.526 (Iota),0,"1,637"
Share,Arizona,B.1.617.1,0,"1,637"
Share Low,Arizona,B.1.617.1,0,"1,637"
Share High,Arizona,B.1.617.1,0,"1,637"
Share,Arizona,B.1.617.2 (Delta),0,"1,637"
Share Low,Arizona,B.1.617.2 (Delta),0,"1,637"
Share High,Arizona,B.1.617.2 (Delta),0,"1,637"
Share,Arizona,B.1.617.3,0,"1,637"
Share Low,Arizona,B.1.617.3,0,"1,637"
Share High,Arizona,B.1.617.3,0,"1,637"
Share,Arizona,B.1.621 (Mu),0,"1,637"
Share Low,Arizona,B.1.621 (Mu),0,"1,637"
Share High,Arizona,B.1.621 (Mu),0,"1,637"
Share,Arizona,BA.2 (Omicron),0.007199044,"1,637"
Share Low,Arizona,BA.2 (Omicron),0.003699235,"1,637"
Share High,Arizona,BA.2 (Omicron),0.012602920,"1,637"
