Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,712
Share Low,Alabama,AY.1 (Delta),0,712
Share High,Alabama,AY.1 (Delta),0,712
Share,Alabama,AY.2 (Delta),0,712
Share Low,Alabama,AY.2 (Delta),0,712
Share High,Alabama,AY.2 (Delta),0,712
Share,Alabama,B.1.1.7 (Alpha),0,712
Share Low,Alabama,B.1.1.7 (Alpha),0,712
Share High,Alabama,B.1.1.7 (Alpha),0,712
Share,Alabama,B.1.1.529 (Omicron),0,712
Share Low,Alabama,B.1.1.529 (Omicron),0,712
Share High,Alabama,B.1.1.529 (Omicron),0,712
Share,Alabama,B.1.351,0,712
Share Low,Alabama,B.1.351,0,712
Share High,Alabama,B.1.351,0,712
Share,Alabama,B.1.427/429,0,712
Share Low,Alabama,B.1.427/429,0,712
Share High,Alabama,B.1.427/429,0,712
Share,Alabama,B.1.525,0,712
Share Low,Alabama,B.1.525,0,712
Share High,Alabama,B.1.525,0,712
Share,Alabama,B.1.526 (Iota),0,712
Share Low,Alabama,B.1.526 (Iota),0,712
Share High,Alabama,B.1.526 (Iota),0,712
Share,Alabama,B.1.617.1,0,712
Share Low,Alabama,B.1.617.1,0,712
Share High,Alabama,B.1.617.1,0,712
Share,Alabama,B.1.617.2 (Delta),0,712
Share Low,Alabama,B.1.617.2 (Delta),0,712
Share High,Alabama,B.1.617.2 (Delta),0,712
Share,Alabama,B.1.617.3,0,712
Share Low,Alabama,B.1.617.3,0,712
Share High,Alabama,B.1.617.3,0,712
Share,Alabama,B.1.621 (Mu),0,712
Share Low,Alabama,B.1.621 (Mu),0,712
Share High,Alabama,B.1.621 (Mu),0,712
Share,Alabama,BA.2 (Omicron),0.169261813,712
Share Low,Alabama,BA.2 (Omicron),0.142432630,712
Share High,Alabama,BA.2 (Omicron),0.198863864,712
Share,Alabama,BA.2.12.1 (Omicron),0.520029664,712
Share Low,Alabama,BA.2.12.1 (Omicron),0.482612342,712
Share High,Alabama,BA.2.12.1 (Omicron),0.557280421,712
Share,Alabama,BA.4 (Omicron),0.089667521,712
Share Low,Alabama,BA.4 (Omicron),0.069715701,712
Share High,Alabama,BA.4 (Omicron),0.113093376,712
Share,Alabama,BA.5 (Omicron),0.221040994,712
Share Low,Alabama,BA.5 (Omicron),0.191067576,712
Share High,Alabama,BA.5 (Omicron),0.253346026,712
Share,Alabama,Other,0,712
Share Low,Alabama,Other,0,712
Share High,Alabama,Other,0,712
Share,Alabama,P.1,0,712
Share Low,Alabama,P.1,0,712
Share High,Alabama,P.1,0,712
Share,Alabama,P.2,0,712
Share Low,Alabama,P.2,0,712
Share High,Alabama,P.2,0,712
Share,Alaska,AY.1 (Delta),0,145
Share Low,Alaska,AY.1 (Delta),0,145
Share High,Alaska,AY.1 (Delta),0,145
Share,Alaska,AY.2 (Delta),0,145
Share Low,Alaska,AY.2 (Delta),0,145
Share High,Alaska,AY.2 (Delta),0,145
Share,Alaska,B.1.1.7 (Alpha),0,145
Share Low,Alaska,B.1.1.7 (Alpha),0,145
Share High,Alaska,B.1.1.7 (Alpha),0,145
Share,Alaska,B.1.1.529 (Omicron),0.005236343,145
Share Low,Alaska,B.1.1.529 (Omicron),4.819913374e-05,145
Share High,Alaska,B.1.1.529 (Omicron),0.034968644,145
Share,Alaska,B.1.351,0,145
Share Low,Alaska,B.1.351,0,145
Share High,Alaska,B.1.351,0,145
Share,Alaska,B.1.427/429,0,145
Share Low,Alaska,B.1.427/429,0,145
Share High,Alaska,B.1.427/429,0,145
Share,Alaska,B.1.525,0,145
Share Low,Alaska,B.1.525,0,145
Share High,Alaska,B.1.525,0,145
Share,Alaska,B.1.526 (Iota),0,145
Share Low,Alaska,B.1.526 (Iota),0,145
Share High,Alaska,B.1.526 (Iota),0,145
Share,Alaska,B.1.617.1,0,145
Share Low,Alaska,B.1.617.1,0,145
Share High,Alaska,B.1.617.1,0,145
Share,Alaska,B.1.617.2 (Delta),0,145
Share Low,Alaska,B.1.617.2 (Delta),0,145
Share High,Alaska,B.1.617.2 (Delta),0,145
Share,Alaska,B.1.617.3,0,145
Share Low,Alaska,B.1.617.3,0,145
Share High,Alaska,B.1.617.3,0,145
Share,Alaska,B.1.621 (Mu),0,145
Share Low,Alaska,B.1.621 (Mu),0,145
Share High,Alaska,B.1.621 (Mu),0,145
Share,Alaska,BA.2 (Omicron),0.387846678,145
Share Low,Alaska,BA.2 (Omicron),0.308137804,145
Share High,Alaska,BA.2 (Omicron),0.472236902,145
Share,Alaska,BA.2.12.1 (Omicron),0.366728604,145
Share Low,Alaska,BA.2.12.1 (Omicron),0.183071643,145
Share High,Alaska,BA.2.12.1 (Omicron),0.583973348,145
Share,Alaska,BA.4 (Omicron),0.069595538,145
Share Low,Alaska,BA.4 (Omicron),0.034008954,145
Share High,Alaska,BA.4 (Omicron),0.123953894,145
Share,Alaska,BA.5 (Omicron),0.170592844,145
Share Low,Alaska,BA.5 (Omicron),0.019088291,145
Share High,Alaska,BA.5 (Omicron),0.506523967,145
Share,Alaska,Other,0,145
Share Low,Alaska,Other,0,145
Share High,Alaska,Other,0,145
Share,Alaska,P.1,0,145
Share Low,Alaska,P.1,0,145
Share High,Alaska,P.1,0,145
Share,Alaska,P.2,0,145
Share Low,Alaska,P.2,0,145
Share High,Alaska,P.2,0,145
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,0,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
