Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share,Alabama,AY.1 (Delta),0,79
Share Low,Alabama,AY.1 (Delta),0,79
Share High,Alabama,AY.1 (Delta),0,79
Share,Alabama,AY.2 (Delta),0,79
Share Low,Alabama,AY.2 (Delta),0,79
Share High,Alabama,AY.2 (Delta),0,79
Share,Alabama,B.1.1.7 (Alpha),0,79
Share Low,Alabama,B.1.1.7 (Alpha),0,79
Share High,Alabama,B.1.1.7 (Alpha),0,79
Share,Alabama,B.1.1.529 (Omicron),0,79
Share Low,Alabama,B.1.1.529 (Omicron),0,79
Share High,Alabama,B.1.1.529 (Omicron),0,79
Share,Alabama,B.1.351,0,79
Share Low,Alabama,B.1.351,0,79
Share High,Alabama,B.1.351,0,79
Share,Alabama,B.1.427/429 (Epsilon),0,79
Share Low,Alabama,B.1.427/429 (Epsilon),0,79
Share High,Alabama,B.1.427/429 (Epsilon),0,79
Share,Alabama,B.1.525,0,79
Share Low,Alabama,B.1.525,0,79
Share High,Alabama,B.1.525,0,79
Share,Alabama,B.1.526 (Iota),0,79
Share Low,Alabama,B.1.526 (Iota),0,79
Share High,Alabama,B.1.526 (Iota),0,79
Share,Alabama,B.1.617.1,0,79
Share Low,Alabama,B.1.617.1,0,79
Share High,Alabama,B.1.617.1,0,79
Share,Alabama,B.1.617.2 (Delta),0,79
Share Low,Alabama,B.1.617.2 (Delta),0,79
Share High,Alabama,B.1.617.2 (Delta),0,79
Share,Alabama,B.1.617.3,0,79
Share Low,Alabama,B.1.617.3,0,79
Share High,Alabama,B.1.617.3,0,79
Share,Alabama,B.1.621 (Mu),0,79
Share Low,Alabama,B.1.621 (Mu),0,79
Share High,Alabama,B.1.621 (Mu),0,79
Share,Alabama,BA.2 (Omicron),0,79
Share Low,Alabama,BA.2 (Omicron),0,79
Share High,Alabama,BA.2 (Omicron),0,79
Share,Alabama,BA.2.12.1 (Omicron),0,79
Share Low,Alabama,BA.2.12.1 (Omicron),0,79
Share High,Alabama,BA.2.12.1 (Omicron),0,79
Share,Alabama,BA.2.75 (Omicron),0,79
Share Low,Alabama,BA.2.75 (Omicron),0,79
Share High,Alabama,BA.2.75 (Omicron),0,79
Share,Alabama,BA.2.75.2 (Omicron),0,79
Share Low,Alabama,BA.2.75.2 (Omicron),0,79
Share High,Alabama,BA.2.75.2 (Omicron),0,79
Share,Alabama,BA.4 (Omicron),0,79
Share Low,Alabama,BA.4 (Omicron),0,79
Share High,Alabama,BA.4 (Omicron),0,79
Share,Alabama,BA.4.6 (Omicron),0.024474492,79
Share Low,Alabama,BA.4.6 (Omicron),0.002820872,79
Share High,Alabama,BA.4.6 (Omicron),0.087202907,79
Share,Alabama,BA.5 (Omicron),0.353296429,79
Share Low,Alabama,BA.5 (Omicron),0.223957241,79
Share High,Alabama,BA.5 (Omicron),0.500526607,79
Share,Alabama,BA.5.2.6 (Omicron),0,79
Share Low,Alabama,BA.5.2.6 (Omicron),0,79
Share High,Alabama,BA.5.2.6 (Omicron),0,79
Share,Alabama,BF.7 (Omicron),0.087244414,79
Share Low,Alabama,BF.7 (Omicron),0.035490438,79
Share High,Alabama,BF.7 (Omicron),0.172367245,79
Share,Alabama,BF.11 (Omicron),0,79
Share Low,Alabama,BF.11 (Omicron),0,79
Share High,Alabama,BF.11 (Omicron),0,79
Share,Alabama,BN.1 (Omicron),0.027641879,79
Share Low,Alabama,BN.1 (Omicron),0.001140270,79
Share High,Alabama,BN.1 (Omicron),0.130191281,79
